# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Oct 21 22:40:54 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: SDSS <i>ugriz</i>
# Attention: photometry includes extinction of Av=1, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.87506 1.1179631948 2.4946446419    1.117  2.250  3.6147  1.647    3 -0.854 5.343 1.917 0.371 -0.248 -0.701
0.01471 0.00000 9.87506 1.1180231571 2.4946541786    1.117  2.291  3.6116  1.593    3 -0.958 5.287 1.849 0.290 -0.338 -0.798
0.01471 0.00000 9.87506 1.1180804968 2.4946634769    1.117  2.334  3.6084  1.538    3 -1.065 5.227 1.779 0.208 -0.430 -0.898
0.01471 0.00000 9.87506 1.1181312799 2.4946718216    1.117  2.375  3.6053  1.485    3 -1.167 5.186 1.718 0.133 -0.518 -0.994
0.01471 0.00000 9.87506 1.1181782484 2.4946794510    1.117  2.416  3.6021  1.431    3 -1.269 5.190 1.665 0.061 -0.606 -1.092
0.01471 0.00000 9.87506 1.1182228327 2.4946866035    1.118  2.457  3.5989  1.377    3 -1.373 5.192 1.613 -0.010 -0.695 -1.192
0.01471 0.00000 9.87506 1.1182625294 2.4946930408    1.118  2.497  3.5957  1.324    3 -1.472 5.193 1.568 -0.071 -0.778 -1.288
0.01471 0.00000 9.87506 1.1182996035 2.4946990013    1.118  2.537  3.5925  1.272    3 -1.572 5.195 1.523 -0.133 -0.862 -1.384
0.01471 0.00000 9.87506 1.1183341742 2.4947047234    1.118  2.577  3.5892  1.219    3 -1.672 5.197 1.480 -0.191 -0.945 -1.480
0.01471 0.00000 9.87506 1.1183646917 2.4947094917    1.118  2.614  3.5860  1.168    3 -1.766 5.198 1.446 -0.238 -1.020 -1.570
0.01471 0.00000 9.87506 1.1183938980 2.4947142601    1.118  2.653  3.5827  1.116    3 -1.862 5.201 1.412 -0.285 -1.097 -1.662
0.01471 0.00000 9.87506 1.1184213161 2.4947187901    1.118  2.691  3.5793  1.064    3 -1.958 5.203 1.381 -0.329 -1.173 -1.754
0.01471 0.00000 9.87506 1.1184458733 2.4947226048    1.118  2.728  3.5760  1.015    3 -2.049 5.201 1.362 -0.355 -1.240 -1.840
0.01471 0.00000 9.87506 1.1184744835 2.4947273731    1.118  2.773  3.5718  0.952    3 -2.163 5.207 1.342 -0.383 -1.323 -1.948
0.01471 0.00000 9.87506 1.1185007095 2.4947316647    1.118  2.818  3.5676  0.891    3 -2.275 5.212 1.336 -0.394 -1.400 -2.052
0.01471 0.00000 9.87506 1.1185245514 2.4947354794    1.118  2.862  3.5633  0.830    3 -2.384 5.215 1.339 -0.391 -1.471 -2.154
0.01471 0.00000 9.87506 1.1185467243 2.4947390556    1.118  2.905  3.5590  0.769    3 -2.493 5.218 1.349 -0.380 -1.539 -2.253
0.01471 0.00000 9.87506 1.1185671091 2.4947423935    1.118  2.948  3.5547  0.709    3 -2.600 5.219 1.377 -0.344 -1.597 -2.346
0.01471 0.00000 9.87506 1.1185855865 2.4947452545    1.118  2.989  3.5504  0.651    3 -2.702 5.222 1.408 -0.305 -1.651 -2.436
0.01471 0.00000 9.87506 1.1186031103 2.4947481155    1.118  3.030  3.5460  0.592    3 -2.805 5.223 1.469 -0.235 -1.691 -2.518
0.01471 0.00000 9.87506 1.1186190844 2.4947507381    1.118  3.070  3.5416  0.535    3 -2.905 5.225 1.535 -0.158 -1.727 -2.596
0.01471 0.00000 9.87506 1.1186337471 2.4947531223    1.118  3.109  3.5373  0.478    3 -3.003 5.227 1.621 -0.064 -1.751 -2.665
0.01471 0.00000 9.87506 1.1186475754 2.4947552681    1.118  3.148  3.5329  0.422    3 -3.099 5.230 1.728 0.049 -1.765 -2.729
0.01471 0.00000 9.87506 1.1186604500 2.4947574139    1.118  3.186  3.5284  0.367    3 -3.194 5.233 1.849 0.171 -1.769 -2.784
0.01471 0.00000 9.87506 1.1186722517 2.4947593212    1.118  3.222  3.5240  0.312    3 -3.285 5.236 2.003 0.313 -1.752 -2.821
0.01471 0.00000 9.87506 1.1186833382 2.4947612286    1.118  3.258  3.5196  0.259    3 -3.375 5.242 2.167 0.467 -1.729 -2.854
0.01471 0.00000 9.87506 1.1186937094 2.4947628975    1.118  3.293  3.5152  0.206    3 -3.463 5.246 2.378 0.660 -1.673 -2.860
0.01471 0.00000 9.87506 1.1187033653 2.4947643280    1.118  3.328  3.5108  0.154    3 -3.549 5.253 2.592 0.857 -1.613 -2.862
0.01471 0.00000 9.87506 1.1187126637 2.4947657585    1.118  3.361  3.5064  0.103    3 -3.633 5.250 2.770 1.011 -1.563 -2.868
0.01471 0.00000 9.87506 1.1187241077 2.4947676659    1.118  3.401  3.5013  0.043    3 -3.732 5.248 2.988 1.196 -1.495 -2.868
0.01471 0.00000 9.87506 1.1187241077 2.4947676659    1.118  1.711  3.6701  2.408    4 0.491 5.322 2.621 1.407 0.951 0.609
0.01471 0.00000 9.87506 1.1188492775 2.4947879314    1.118  1.721  3.6693  2.394    4 0.466 5.319 2.604 1.385 0.927 0.583
0.01471 0.00000 9.87506 1.1189775467 2.4948086739    1.118  1.726  3.6691  2.389    4 0.455 5.315 2.595 1.375 0.916 0.572
0.01471 0.00000 9.87506 1.1191097498 2.4948301315    1.118  1.726  3.6693  2.390    4 0.456 5.309 2.593 1.374 0.916 0.572
0.01471 0.00000 9.87506 1.1192409992 2.4948513508    1.119  1.724  3.6697  2.394    4 0.460 5.303 2.594 1.377 0.920 0.577
0.01471 0.00000 9.87506 1.1193726063 2.4948725700    1.119  1.722  3.6702  2.398    4 0.465 5.297 2.595 1.380 0.925 0.582
0.01471 0.00000 9.87506 1.1195067167 2.4948942661    1.119  1.720  3.6706  2.402    4 0.471 5.292 2.596 1.385 0.930 0.588
0.01471 0.00000 9.87506 1.1196402311 2.4949157238    1.119  1.717  3.6711  2.406    4 0.476 5.287 2.598 1.389 0.935 0.594
0.01471 0.00000 9.87506 1.1197696924 2.4949367046    1.119  1.715  3.6715  2.409    4 0.481 5.282 2.599 1.392 0.939 0.599
0.01471 0.00000 9.87506 1.1198977232 2.4949572086    1.119  1.714  3.6718  2.413    4 0.486 5.277 2.600 1.395 0.943 0.603
0.01471 0.00000 9.87506 1.1200360060 2.4949796200    1.119  1.712  3.6722  2.416    4 0.490 5.272 2.600 1.398 0.946 0.607
0.01471 0.00000 9.87506 1.1201622486 2.4949998856    1.119  1.711  3.6725  2.418    4 0.493 5.267 2.601 1.400 0.949 0.611
0.01471 0.00000 9.87506 1.1203061342 2.4950232506    1.120  1.710  3.6728  2.421    4 0.496 5.262 2.601 1.402 0.952 0.614
0.01471 0.00000 9.87506 1.1204466820 2.4950459003    1.120  1.709  3.6731  2.423    4 0.498 5.258 2.600 1.403 0.954 0.616
0.01471 0.00000 9.87506 1.1205203533 2.4950575829    1.120  1.708  3.6733  2.424    4 0.499 5.256 2.600 1.404 0.954 0.617
0.01471 0.00000 9.87506 1.1205784082 2.4950671196    1.120  1.708  3.6734  2.424    4 0.500 5.254 2.600 1.404 0.955 0.618
0.01471 0.00000 9.87506 1.1207084656 2.4950881004    1.120  1.708  3.6736  2.426    4 0.501 5.250 2.599 1.405 0.956 0.619
0.01471 0.00000 9.87506 1.1208356619 2.4951083660    1.120  1.707  3.6737  2.427    4 0.502 5.246 2.598 1.405 0.956 0.620
0.01471 0.00000 9.87506 1.1209671497 2.4951295853    1.120  1.707  3.6739  2.428    4 0.502 5.243 2.597 1.404 0.956 0.620
0.01471 0.00000 9.87506 1.1210917234 2.4951496124    1.120  1.708  3.6740  2.428    4 0.501 5.240 2.595 1.403 0.955 0.619
0.01471 0.00000 9.87506 1.1212220192 2.4951705933    1.120  1.708  3.6741  2.427    4 0.499 5.237 2.593 1.401 0.954 0.618
0.01471 0.00000 9.87506 1.1213518381 2.4951915741    1.121  1.709  3.6741  2.427    4 0.497 5.234 2.590 1.399 0.951 0.615
0.01471 0.00000 9.87506 1.1214468479 2.4952068329    1.121  1.710  3.6741  2.426    4 0.495 5.232 2.588 1.397 0.949 0.613
0.01471 0.00000 9.87506 1.1215034723 2.4952158928    1.121  1.711  3.6740  2.425    4 0.493 5.231 2.587 1.395 0.947 0.611
0.01471 0.00000 9.87506 1.1216310263 2.4952363968    1.121  1.713  3.6740  2.423    4 0.488 5.229 2.583 1.390 0.943 0.607
0.01471 0.00000 9.87506 1.1217530966 2.4952559471    1.121  1.715  3.6738  2.420    4 0.482 5.227 2.579 1.385 0.937 0.601
0.01471 0.00000 9.87506 1.1218757629 2.4952757359    1.121  1.718  3.6736  2.416    4 0.475 5.226 2.573 1.379 0.930 0.593
0.01471 0.00000 9.87506 1.1219983101 2.4952955246    1.121  1.722  3.6733  2.411    4 0.466 5.224 2.567 1.371 0.921 0.584
0.01471 0.00000 9.87506 1.1221201420 2.4953150749    1.121  1.726  3.6729  2.406    4 0.455 5.223 2.559 1.361 0.911 0.573
0.01471 0.00000 9.87506 1.1222403049 2.4953343868    1.122  1.731  3.6725  2.398    4 0.442 5.222 2.551 1.349 0.898 0.559
0.01471 0.00000 9.87506 1.1223596334 2.4953534603    1.122  1.737  3.6720  2.391    4 0.427 5.221 2.541 1.336 0.884 0.545
0.01471 0.00000 9.87506 1.1224802732 2.4953727722    1.122  1.744  3.6713  2.381    4 0.410 5.220 2.530 1.321 0.868 0.527
