# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu Jun 17 10:33:36 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.62, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0099013 -0.18000 8.17609 0.5421490073 2.2770497799    0.542 -1.246  3.5927  4.740    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-15      0.00 7.234e-01 2.667e-01 1.781e-03 4.805e-04 4.358e-03 -1.000 9.909e-03 7.884 12.593 11.122 9.585 8.530 7.570 6.434 5.710 5.480
0.0099013 -0.18000 8.17609 0.5500000119 2.2836582661    0.550 -1.227  3.5945  4.735    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.34e-15      0.00 7.235e-01 2.666e-01 1.781e-03 4.804e-04 4.357e-03 -1.000 9.909e-03 7.838 12.526 11.056 9.524 8.473 7.523 6.393 5.666 5.440
0.0099013 -0.18000 8.17609 0.5576846004 2.2899200916    0.557 -1.206  3.5974  4.732    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.54e-15      0.00 7.235e-01 2.666e-01 1.781e-03 4.804e-04 4.357e-03 -1.000 9.909e-03 7.785 12.440 10.971 9.446 8.403 7.468 6.347 5.619 5.396
0.0099013 -0.18000 8.17609 0.5775820017 2.3052463531    0.577 -1.153  3.6046  4.723    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.07e-15      0.00 7.235e-01 2.666e-01 1.781e-03 4.804e-04 4.357e-03 -1.000 9.911e-03 7.653 12.228 10.759 9.256 8.231 7.332 6.232 5.498 5.288
0.0099013 -0.18000 8.17609 0.6000000238 2.3211214542    0.600 -1.082  3.6154  4.711    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-15      0.00 7.235e-01 2.666e-01 1.781e-03 4.803e-04 4.356e-03 -1.000 9.909e-03 7.474 11.927 10.457 8.991 7.996 7.147 6.078 5.339 5.147
0.0099013 -0.18000 8.17609 0.6499999762 2.3520355225    0.650 -0.921  3.6431  4.696    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-15      0.00 7.236e-01 2.666e-01 1.780e-03 4.802e-04 4.355e-03 -1.000 9.815e-03 7.072 11.134 9.709 8.366 7.458 6.733 5.742 5.019 4.869
0.0099013 -0.18000 8.17609 0.7000000477 2.3779268265    0.700 -0.766  3.6699  4.681    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-14      0.00 7.236e-01 2.665e-01 1.780e-03 4.801e-04 4.354e-03 -1.000 9.909e-03 6.686 10.176 8.970 7.768 6.965 6.335 5.435 4.777 4.651
0.0099013 -0.18000 8.17609 0.7470009327 2.3986666203    0.747 -0.632  3.6926  4.666    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-14      0.00 7.238e-01 2.664e-01 1.757e-03 4.794e-04 4.354e-03 -1.000 9.821e-03 6.351 9.355 8.388 7.289 6.572 5.994 5.172 4.586 4.471
0.0099013 -0.18000 8.17609 0.7500000000 2.3998889923    0.750 -0.624  3.6940  4.665    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.238e-01 2.664e-01 1.755e-03 4.794e-04 4.354e-03 -1.000 9.816e-03 6.330 9.304 8.353 7.260 6.549 5.974 5.157 4.575 4.461
0.0099013 -0.18000 8.17609 0.7998990417 2.4186892509    0.800 -0.494  3.7144  4.645    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-14      0.00 7.238e-01 2.663e-01 1.755e-03 4.792e-04 4.353e-03 -1.000 9.908e-03 6.006 8.591 7.848 6.837 6.193 5.656 4.906 4.383 4.278
