# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Dec  8 07:25:57 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.1, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.84510 1.1413692236 2.4983465672    1.080  1.705  3.6713  2.404    4  0.000  0.444     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.141e-03 1.197e-03 6.434e-03 -1.000 1.471e-02 0.508 3.065 2.084 1.003 0.373 -0.139 -0.891 -1.480 -1.567
0.01471 0.00000 9.84510 1.1415033340 2.4983673096    1.080  1.703  3.6717  2.407    4  0.000  0.444     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.141e-03 1.198e-03 6.434e-03 -1.000 1.471e-02 0.512 3.061 2.084 1.005 0.376 -0.135 -0.885 -1.473 -1.560
0.01471 0.00000 9.84510 1.1416379213 2.4983880520    1.080  1.702  3.6720  2.410    4  0.000  0.444     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.141e-03 1.198e-03 6.434e-03 -1.000 1.471e-02 0.516 3.057 2.084 1.007 0.379 -0.131 -0.881 -1.468 -1.554
0.01471 0.00000 9.84510 1.1417714357 2.4984085560    1.080  1.700  3.6723  2.412    4  0.000  0.444     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.141e-03 1.198e-03 6.434e-03 -1.000 1.471e-02 0.519 3.053 2.084 1.008 0.381 -0.128 -0.877 -1.462 -1.549
0.01471 0.00000 9.84510 1.1419041157 2.4984290600    1.080  1.699  3.6726  2.415    4  0.000  0.444     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.140e-03 1.198e-03 6.434e-03 -1.000 1.471e-02 0.522 3.049 2.083 1.009 0.383 -0.126 -0.873 -1.458 -1.545
0.01471 0.00000 9.84510 1.1420452595 2.4984507561    1.081  1.698  3.6728  2.417    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.140e-03 1.198e-03 6.434e-03 -1.000 1.471e-02 0.524 3.045 2.083 1.010 0.385 -0.124 -0.870 -1.454 -1.540
0.01471 0.00000 9.84510 1.1420778036 2.4984557629    1.081  1.698  3.6729  2.417    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.140e-03 1.198e-03 6.434e-03 -1.000 1.471e-02 0.525 3.044 2.083 1.010 0.385 -0.123 -0.869 -1.453 -1.540
0.01471 0.00000 9.84510 1.1422171593 2.4984774590    1.081  1.697  3.6731  2.419    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.140e-03 1.199e-03 6.434e-03 -1.000 1.471e-02 0.526 3.041 2.082 1.010 0.386 -0.122 -0.867 -1.450 -1.536
0.01471 0.00000 9.84510 1.1423504353 2.4984979630    1.081  1.697  3.6733  2.420    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.924e-01 2.929e-01 2.140e-03 1.199e-03 6.434e-03 -1.000 1.471e-02 0.528 3.038 2.081 1.010 0.387 -0.120 -0.865 -1.448 -1.534
0.01471 0.00000 9.84510 1.1424829960 2.4985182285    1.081  1.697  3.6735  2.421    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.929e-01 2.140e-03 1.199e-03 6.434e-03 -1.000 1.471e-02 0.528 3.035 2.080 1.010 0.387 -0.120 -0.864 -1.446 -1.532
0.01471 0.00000 9.84510 1.1426224709 2.4985399246    1.081  1.697  3.6736  2.421    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.929e-01 2.139e-03 1.199e-03 6.434e-03 -1.000 1.471e-02 0.528 3.032 2.078 1.009 0.386 -0.120 -0.864 -1.446 -1.532
0.01471 0.00000 9.84510 1.1427545547 2.4985601902    1.081  1.697  3.6737  2.421    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.929e-01 2.139e-03 1.200e-03 6.434e-03 -1.000 1.471e-02 0.527 3.029 2.076 1.007 0.385 -0.121 -0.865 -1.446 -1.532
0.01471 0.00000 9.84510 1.1428974867 2.4985821247    1.082  1.698  3.6737  2.421    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.929e-01 2.139e-03 1.200e-03 6.434e-03 -1.000 1.471e-02 0.525 3.026 2.074 1.005 0.383 -0.123 -0.866 -1.448 -1.534
0.01471 0.00000 9.84510 1.1430336237 2.4986031055    1.082  1.699  3.6737  2.420    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.139e-03 1.200e-03 6.434e-03 -1.000 1.471e-02 0.522 3.024 2.071 1.002 0.380 -0.126 -0.869 -1.451 -1.537
0.01471 0.00000 9.84510 1.1430423260 2.4986045361    1.082  1.699  3.6737  2.420    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.139e-03 1.200e-03 6.434e-03 -1.000 1.471e-02 0.522 3.024 2.071 1.002 0.380 -0.127 -0.870 -1.451 -1.537
0.01471 0.00000 9.84510 1.1431190968 2.4986162186    1.082  1.700  3.6737  2.419    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.139e-03 1.200e-03 6.434e-03 -1.000 1.471e-02 0.520 3.023 2.069 1.000 0.378 -0.129 -0.872 -1.454 -1.539
0.01471 0.00000 9.84510 1.1432552338 2.4986371994    1.082  1.702  3.6736  2.416    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.139e-03 1.200e-03 6.435e-03 -1.000 1.471e-02 0.515 3.021 2.066 0.996 0.373 -0.133 -0.877 -1.459 -1.545
0.01471 0.00000 9.84510 1.1433877945 2.4986577034    1.082  1.704  3.6734  2.414    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.139e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.509 3.019 2.062 0.991 0.368 -0.139 -0.883 -1.466 -1.552
0.01471 0.00000 9.84510 1.1435205936 2.4986779690    1.082  1.707  3.6732  2.410    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.502 3.017 2.057 0.985 0.361 -0.146 -0.891 -1.475 -1.561
0.01471 0.00000 9.84510 1.1436558962 2.4986989498    1.082  1.711  3.6729  2.405    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.492 3.016 2.051 0.977 0.352 -0.156 -0.902 -1.486 -1.572
0.01471 0.00000 9.84510 1.1437914371 2.4987196922    1.083  1.716  3.6725  2.399    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.480 3.014 2.045 0.968 0.342 -0.167 -0.915 -1.500 -1.586
0.01471 0.00000 9.84510 1.1439254284 2.4987401962    1.083  1.721  3.6720  2.391    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.467 3.013 2.037 0.958 0.330 -0.180 -0.930 -1.516 -1.603
0.01471 0.00000 9.84510 1.1440600157 2.4987609386    1.083  1.727  3.6715  2.383    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.202e-03 6.435e-03 -1.000 1.471e-02 0.452 3.011 2.028 0.946 0.316 -0.195 -0.946 -1.534 -1.621
0.01471 0.00000 9.84510 1.1441929340 2.4987814426    1.083  1.734  3.6708  2.373    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.202e-03 6.435e-03 -1.000 1.471e-02 0.434 3.010 2.018 0.931 0.300 -0.213 -0.967 -1.557 -1.644
0.01471 0.00000 9.84510 1.1443349123 2.4988031387    1.083  1.743  3.6700  2.362    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.202e-03 6.435e-03 -1.000 1.471e-02 0.413 3.010 2.007 0.916 0.281 -0.233 -0.990 -1.582 -1.670
0.01471 0.00000 9.84510 1.1444677114 2.4988236427    1.083  1.742  3.6702  2.363    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.202e-03 6.435e-03 -1.000 1.472e-02 0.415 3.007 2.006 0.916 0.282 -0.232 -0.988 -1.580 -1.668
0.01471 0.00000 9.84510 1.1446020603 2.4988441467    1.084  1.767  3.6678  2.329    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.352 3.007 1.973 0.869 0.227 -0.292 -1.058 -1.656 -1.745
0.01471 0.00000 9.84510 1.1447273493 2.4988634586    1.084  1.806  3.6642  2.276    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.254 3.004 1.920 0.794 0.140 -0.388 -1.167 -1.776 -1.867
0.01471 0.00000 9.84510 1.1447886229 2.4988727570    1.084  1.845  3.6607  2.223    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.158 3.003 1.868 0.721 0.054 -0.481 -1.274 -1.893 -1.987
0.01471 0.00000 9.84510 1.1448228359 2.4988780022    1.084  1.887  3.6569  2.166    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.053 3.003 1.812 0.643 -0.038 -0.582 -1.390 -2.021 -2.117
0.01471 0.00000 9.84510 1.1448391676 2.4988806248    1.084  1.925  3.6535  2.114    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.044 3.004 1.762 0.572 -0.122 -0.675 -1.496 -2.137 -2.236
0.01471 0.00000 9.84510 1.1448475122 2.4988818169    1.084  1.963  3.6502  2.063    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.137 3.005 1.714 0.503 -0.203 -0.764 -1.599 -2.250 -2.351
0.01471 0.00000 9.84510 1.1448523998 2.4988825321    1.084  2.000  3.6469  2.012    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.231 3.010 1.667 0.435 -0.284 -0.853 -1.701 -2.363 -2.466
0.01471 0.00000 9.84510 1.1448557377 2.4988830090    1.084  2.039  3.6435  1.960    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.327 2.997 1.620 0.363 -0.366 -0.944 -1.806 -2.475 -2.582
0.01471 0.00000 9.84510 1.1448574066 2.4988832474    1.084  2.065  3.6413  1.925    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.394 2.982 1.587 0.313 -0.423 -1.006 -1.877 -2.550 -2.660
0.01471 0.00000 9.84510 1.1448581219 2.4988834858    1.084  2.077  3.6402  1.908    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.424 2.975 1.572 0.291 -0.448 -1.034 -1.910 -2.584 -2.696
0.01471 0.00000 9.84510 1.1448602676 2.4988837242    1.084  2.118  3.6368  1.854    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.525 2.951 1.522 0.216 -0.533 -1.128 -2.018 -2.698 -2.816
0.01471 0.00000 9.84510 1.1448621750 2.4988839626    1.084  2.150  3.6341  1.811    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.605 2.930 1.481 0.157 -0.599 -1.202 -2.103 -2.788 -2.910
0.01471 0.00000 9.84510 1.1448640823 2.4988844395    1.084  2.171  3.6323  1.783    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.658 2.915 1.454 0.117 -0.643 -1.250 -2.160 -2.848 -2.972
0.01471 0.00000 9.84510 1.1448661089 2.4988846779    1.084  2.187  3.6310  1.762    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.698 2.903 1.433 0.087 -0.676 -1.287 -2.202 -2.892 -3.019
0.01471 0.00000 9.84510 1.1448717117 2.4988856316    1.084  2.164  3.6330  1.793    7  0.000  0.443     0.00     0.00 -1 -1.62e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.473e-02 -0.641 2.918 1.462 0.130 -0.629 -1.235 -2.141 -2.828 -2.951
0.01471 0.00000 9.84510 1.1448755264 2.4988861084    1.084  2.148  3.6343  1.814    7  0.000  0.443     0.00     0.00 -1 -5.39e-29      0.00 6.923e-01 2.929e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.480e-02 -0.600 2.930 1.483 0.160 -0.595 -1.197 -2.097 -2.782 -2.903
0.01471 0.00000 9.84510 1.1448841095 2.4988875389    1.084  2.125  3.6362  1.844    7  0.000  0.443     0.00     0.00 -1 -1.71e-26      0.00 6.923e-01 2.928e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.492e-02 -0.543 2.946 1.513 0.203 -0.548 -1.145 -2.037 -2.719 -2.837
0.01471 0.00000 9.84510 1.1449019909 2.4988901615    1.084  2.121  3.6365  1.850    7  0.000  0.443     0.00     0.00 -1 -3.43e-23      0.00 6.923e-01 2.926e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.509e-02 -0.533 2.949 1.518 0.210 -0.539 -1.135 -2.026 -2.707 -2.825
0.01471 0.00000 9.84510 1.1449973583 2.4989047050    1.083  2.138  3.6350  1.826    7  0.000  0.443     0.00     0.00 -1  -2.5e-10      0.00 6.923e-01 2.920e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.575e-02 -0.576 2.939 1.497 0.179 -0.574 -1.175 -2.072 -2.755 -2.876
0.01471 0.00000 9.84510 1.1450595856 2.4989142418    1.082  2.181  3.6314  1.769    7  0.000  0.443     0.00     0.00 -1 -6.79e-10      0.00 6.923e-01 2.920e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -0.683 2.910 1.442 0.099 -0.663 -1.273 -2.186 -2.876 -3.002
0.01471 0.00000 9.84510 1.1451122761 2.4989223480    1.082  2.226  3.6275  1.708    7  0.000  0.443     0.00     0.00 -1 -8.55e-10      0.00 6.923e-01 2.920e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -0.796 2.875 1.385 0.017 -0.755 -1.376 -2.306 -3.003 -3.135
0.01471 0.00000 9.84510 1.1451572180 2.4989292622    1.081  2.271  3.6237  1.648    7  0.000  0.443     0.00     0.00 -1 -1.07e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -0.906 2.838 1.328 -0.063 -0.843 -1.476 -2.423 -3.126 -3.266
0.01471 0.00000 9.84510 1.1451948881 2.4989349842    1.080  2.314  3.6200  1.590    7  0.000  0.443     0.00     0.00 -1 -1.33e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -1.014 2.801 1.272 -0.141 -0.930 -1.573 -2.537 -3.246 -3.393
0.01471 0.00000 9.84510 1.1452265978 2.4989399910    1.079  2.355  3.6165  1.534    7  0.000  0.443     0.00     0.00 -1 -1.64e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.118 2.762 1.219 -0.213 -1.010 -1.666 -2.646 -3.362 -3.516
0.01471 0.00000 9.84510 1.1452543736 2.4989442825    1.078  2.397  3.6129  1.478    7  0.000  0.443     0.00     0.00 -1 -2.02e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.221 2.744 1.169 -0.282 -1.090 -1.759 -2.756 -3.480 -3.641
0.01471 0.00000 9.84510 1.1452788115 2.4989478588    1.077  2.438  3.6094  1.422    7  0.000  0.443     0.00     0.00 -1 -2.48e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.324 2.756 1.127 -0.346 -1.169 -1.853 -2.867 -3.601 -3.767
0.01471 0.00000 9.84510 1.1453007460 2.4989511967    1.075  2.479  3.6058  1.366    7  0.000  0.443     0.00     0.00 -1 -3.06e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.427 2.765 1.087 -0.405 -1.244 -1.946 -2.978 -3.722 -3.893
0.01471 0.00000 9.84510 1.1453208923 2.4989542961    1.074  2.520  3.6022  1.310    7  0.000  0.443     0.00     0.00 -1 -3.73e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.530 2.777 1.048 -0.465 -1.319 -2.039 -3.089 -3.843 -4.019
0.01471 0.00000 9.84510 1.1453396082 2.4989571571    1.072  2.561  3.5975  1.249    7  0.000  0.442     0.00     0.00 -1 -4.54e-09      0.00 6.923e-01 2.920e-01 2.135e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.633 2.811 1.028 -0.506 -1.380 -2.129 -3.202 -3.970 -4.153
0.01471 0.00000 9.84510 1.1453571320 2.4989600182    1.070  2.602  3.5916  1.184    7  0.000  0.442     0.00     0.00 -1 -5.59e-09      0.00 6.923e-01 2.920e-01 2.134e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.734 2.869 1.031 -0.526 -1.426 -2.214 -3.317 -4.102 -4.293
0.01471 0.00000 9.84510 1.1453698874 2.4989619255    1.069  2.633  3.5875  1.136    7  0.000  0.442     0.00     0.00 -1 -6.49e-09      0.00 6.923e-01 2.920e-01 2.132e-03 1.206e-03 6.435e-03 -1.000 1.575e-02 -1.812 2.901 1.031 -0.540 -1.458 -2.278 -3.403 -4.200 -4.397
0.01471 0.00000 9.84510 1.1453857422 2.4989643097    1.066  2.674  3.5835  1.078    7  0.000  0.441     0.00     0.00 -1 -7.91e-09      0.00 6.923e-01 2.920e-01 2.128e-03 1.210e-03 6.435e-03 -1.000 1.575e-02 -1.914 2.911 1.009 -0.576 -1.514 -2.367 -3.515 -4.322 -4.525
0.01471 0.00000 9.84510 1.1454005241 2.4989666939    1.064  2.714  3.5796  1.022    7  0.000  0.440     0.00     0.00 -1  -9.6e-09      0.00 6.923e-01 2.920e-01 2.122e-03 1.217e-03 6.435e-03 -1.000 1.575e-02 -2.014 2.921 0.989 -0.609 -1.567 -2.454 -3.624 -4.442 -4.651
0.01471 0.00000 9.84510 1.1454144716 2.4989688396    1.060  2.753  3.5756  0.965    7  0.000  0.438     0.00     0.00 -1 -1.16e-08      0.00 6.923e-01 2.920e-01 2.116e-03 1.224e-03 6.435e-03 -1.000 1.575e-02 -2.112 2.928 0.982 -0.623 -1.604 -2.537 -3.733 -4.560 -4.775
0.01471 0.00000 9.84510 1.1454274654 2.4989707470    1.057  2.794  3.5714  0.906    7  0.000  0.437     0.00     0.00 -1 -1.41e-08      0.00 6.923e-01 2.920e-01 2.111e-03 1.230e-03 6.435e-03 -1.000 1.575e-02 -2.214 2.940 0.977 -0.636 -1.641 -2.623 -3.846 -4.683 -4.905
0.01471 0.00000 9.84510 1.1454373598 2.4989721775    1.054  2.833  3.5673  0.849    7  0.000  0.436     0.00     0.00 -1  -1.7e-08      0.00 6.923e-01 2.920e-01 2.106e-03 1.236e-03 6.435e-03 -1.000 1.575e-02 -2.313 2.948 0.984 -0.631 -1.665 -2.702 -3.957 -4.803 -5.031
0.01471 0.00000 9.84510 1.1454439163 2.4989731312    1.051  2.869  3.5634  0.796    7  0.000  0.435     0.00     0.00 -1 -2.01e-08      0.00 6.923e-01 2.920e-01 2.102e-03 1.241e-03 6.435e-03 -1.000 1.575e-02 -2.403 2.955 0.997 -0.617 -1.680 -2.773 -4.060 -4.913 -5.148
0.01471 0.00000 9.84510 1.1454491615 2.4989740849    1.049  2.907  3.5592  0.741    7  0.000  0.435     0.00     0.00 -1  -2.4e-08      0.00 6.923e-01 2.920e-01 2.099e-03 1.245e-03 6.435e-03 -1.000 1.575e-02 -2.496 2.964 1.016 -0.595 -1.690 -2.844 -4.165 -5.027 -5.268
0.01471 0.00000 9.84510 1.1454539299 2.4989748001    1.046  2.945  3.5549  0.685    7  0.000  0.434     0.00     0.00 -1 -2.85e-08      0.00 6.923e-01 2.920e-01 2.095e-03 1.249e-03 6.435e-03 -1.000 1.575e-02 -2.591 2.971 1.054 -0.548 -1.683 -2.910 -4.272 -5.143 -5.391
0.01471 0.00000 9.84510 1.1454582214 2.4989755154    1.043  2.983  3.5505  0.627    7  0.000  0.434     0.00     0.00 -1 -3.39e-08      0.00 6.923e-01 2.920e-01 2.093e-03 1.252e-03 6.435e-03 -1.000 1.575e-02 -2.687 2.979 1.096 -0.496 -1.674 -2.975 -4.381 -5.261 -5.516
0.01471 0.00000 9.84510 1.1454622746 2.4989759922    1.040  3.020  3.5460  0.570    7  0.000  0.433     0.00     0.00 -1 -4.03e-08      0.00 6.923e-01 2.920e-01 2.091e-03 1.255e-03 6.435e-03 -1.000 1.575e-02 -2.781 2.986 1.159 -0.415 -1.646 -3.026 -4.489 -5.377 -5.640
0.01471 0.00000 9.84510 1.1454663277 2.4989767075    1.036  3.060  3.5411  0.510    7  0.000  0.433     0.00     0.00 -1 -4.85e-08      0.00 6.923e-01 2.920e-01 2.090e-03 1.256e-03 6.435e-03 -1.000 1.572e-02 -2.879 2.997 1.235 -0.318 -1.609 -3.077 -4.603 -5.499 -5.771
0.01471 0.00000 9.84510 1.1454705000 2.4989774227    1.031  3.100  3.5359  0.447    7  0.000  0.433     0.00     0.00 -1 -5.82e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.570e-02 -2.979 3.009 1.345 -0.180 -1.549 -3.111 -4.721 -5.624 -5.905
0.01471 0.00000 9.84510 1.1454747915 2.4989778996    1.025  3.137  3.5310  0.388    7  0.000  0.433     0.00     0.00 -1 -6.94e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.072 3.024 1.460 -0.035 -1.483 -3.136 -4.831 -5.740 -6.030
0.01471 0.00000 9.84510 1.1454793215 2.4989786148    1.017  3.173  3.5259  0.328    7  0.000  0.433     0.00     0.00 -1 -8.28e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.163 3.041 1.611 0.152 -1.393 -3.129 -4.940 -5.854 -6.154
0.01471 0.00000 9.84510 1.1454843283 2.4989793301    1.007  3.205  3.5211  0.273    7  0.000  0.433     0.00     0.00 -1 -9.68e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.242 3.062 1.764 0.339 -1.300 -3.112 -5.035 -5.954 -6.264
0.01471 0.00000 9.84510 1.1454871893 2.4989798069    1.001  3.244  3.5156  0.209    7  0.000  0.433     0.00     0.00 -1 -1.16e-07      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.341 3.081 1.973 0.607 -1.163 -3.059 -5.152 -6.077 -6.398
0.01471 0.00000 9.84510 1.1454877853 2.4989800453    0.999  3.254  3.5142  0.192    7  0.000  0.433     0.00     0.00 -1 -1.22e-07      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.365 3.087 2.029 0.679 -1.125 -3.042 -5.181 -6.108 -6.432
0.01471 0.00000 9.84510 1.1454888582 2.4989800453    0.997  3.129  3.5304  0.381    7  0.000  0.433     0.00     0.00 -1 -7.31e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.052 3.056 1.503 0.011 -1.446 -3.108 -4.813 -5.723 -6.014
0.01471 0.00000 9.84510 1.1454889774 2.4989800453    0.996  3.127  3.5308  0.385    7  0.000  0.433     0.00     0.00 -1 -7.26e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.047 3.054 1.492 -0.003 -1.453 -3.109 -4.807 -5.716 -6.007
0.01471 0.00000 9.84510 1.1454890966 2.4989800453    0.996  3.146  3.5283  0.356    7  0.000  0.433     0.00     0.00 -1 -7.84e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.095 3.058 1.560 0.082 -1.414 -3.111 -4.863 -5.775 -6.071
0.01471 0.00000 9.84510 1.1454892159 2.4989802837    0.996  3.146  3.5284  0.356    7  0.000  0.433     0.00     0.00 -1 -7.84e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.095 3.057 1.556 0.078 -1.417 -3.113 -4.863 -5.775 -6.070
0.01471 0.00000 9.84510 1.1454894543 2.4989802837    0.996  3.168  3.5255  0.322    7  0.000  0.433     0.00     0.00 -1 -8.58e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.150 3.063 1.641 0.185 -1.367 -3.109 -4.928 -5.842 -6.143
