# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Dec 10 23:24:41 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.017873 0.09000 9.39794 1.5565330982 2.5433478355    1.556  0.970  3.7820  3.740    1 2.346 3.055 2.933 2.352 2.007 1.715 1.351 1.066 1.032
0.017873 0.09000 9.39794 1.5596454144 2.5435829163    1.559  0.990  3.7841  3.730    1 2.296 2.985 2.871 2.299 1.958 1.670 1.311 1.031 0.997
0.017873 0.09000 9.39794 1.5637203455 2.5438888073    1.563  1.030  3.7895  3.712    1 2.194 2.831 2.736 2.189 1.861 1.582 1.237 0.968 0.937
0.017873 0.09000 9.39794 1.5646768808 2.5439603329    1.564  1.063  3.7948  3.700    1 2.112 2.703 2.623 2.099 1.784 1.514 1.182 0.925 0.895
0.017873 0.09000 9.39794 1.5650554895 2.5439887047    1.565  1.098  3.8001  3.687    1 2.025 2.570 2.505 2.005 1.702 1.441 1.122 0.876 0.848
0.017873 0.09000 9.39794 1.5652475357 2.5440030098    1.565  1.129  3.8045  3.674    1 1.948 2.461 2.404 1.924 1.630 1.377 1.068 0.832 0.805
0.017873 0.09000 9.39794 1.5653136969 2.5440080166    1.565  1.141  3.8062  3.669    1 1.919 2.420 2.365 1.892 1.603 1.352 1.048 0.815 0.789
0.017873 0.09000 9.39794 1.5653949976 2.5440139771    1.565  1.107  3.8026  3.688    2 2.002 2.529 2.469 1.980 1.682 1.426 1.112 0.872 0.844
0.017873 0.09000 9.39794 1.5654798746 2.5440204144    1.565  1.086  3.7969  3.686    2 2.056 2.629 2.554 2.040 1.729 1.463 1.136 0.884 0.855
0.017873 0.09000 9.39794 1.5656497478 2.5440330505    1.565  1.085  3.7875  3.650    2 2.059 2.717 2.610 2.055 1.723 1.441 1.091 0.819 0.787
