angDist,_RAJ2000,_DEJ2000,FTS,WEBDA,RAJ2000,DEJ2000,u'mag,g'mag,r'mag,i'mag,z'mag,Mm,Comm,PKM,_RAJ2000,_DEJ2000,PKM,RAJ2000,DEJ2000,pmRA,pmDE,MProb,Vmag,B-V,ICode
0.109060,12.293458,85.2825,374,4539,00 49 10.43,+85 16 57,19.214,17.385,16.719,16.428,16.428,98,,PKM,12.2930977,85.2825063,5322,12.2930977,85.282506,-5.59,-0.75,98,16.989,0.88,
0.544114,11.3605,85.16,375,,00 45 26.52,+85 09 36,,17.468,16.725,16.413,16.41,98,,PKM,11.3597855,85.1601386,4754,11.3597855,85.160139,-5.29,-0.3,98,17.494,0.967,
1.082290,12.863083,85.328889,376,,00 51 27.14,+85 19 44,18.72,17.276,16.728,16.512,16.4,0,,PKM,12.8628842,85.3291892,5610,12.8628842,85.329189,-0.13,1.14,0,16.89,0.783,
0.267468,11.479583,85.250833,377,1058,00 45 55.10,+85 15 03,18.416,17.209,16.743,16.591,16.434,0,,PKM,11.479269,85.2509026,4638,11.479269,85.250903,-6.46,11.98,0,16.833,0.657,
0.569171,12.420917,85.161944,378,,00 49 41.02,+85 09 43,18.284,17.408,16.744,16.605,16.484,96,,PKM,12.4199127,85.1620775,5491,12.4199127,85.162077,-5.15,0.22,96,16.992,0.864,
0.249331,11.569042,85.248611,379,1118,00 46 16.57,+85 14 55,,17.584,16.745,16.475,16.718,93,,PKM,11.5688212,85.2486778,4641,11.5688212,85.248678,-5.77,-1.02,93,17.024,1.003,
0.862497,11.569958,85.291389,380,4593,00 46 16.79,+85 17 29,19.368,17.422,16.769,16.562,16.583,97,,PKM,11.5700719,85.2916284,4582,11.5700719,85.291628,-5.24,-1.06,97,16.946,0.849,
0.339658,12.392958,85.191111,381,,00 49 34.31,+85 11 28,18.28,17.332,16.782,16.461,16.03,95,,PKM,12.3919593,85.1911545,5461,12.3919593,85.191154,-5.85,0.07,95,17.237,0.923,
0.461022,11.598042,85.2125,382,1168,00 46 23.53,+85 12 45,,17.467,16.787,16.488,16.586,98,,PKM,11.5973453,85.2126141,5827,11.5973453,85.212614,-5.27,-0.32,98,17.825,1.005,
0.214938,11.704875,85.1925,383,,00 46 49.17,+85 11 33,19.258,17.418,16.789,16.541,16.449,93,,PKM,11.7042025,85.1924803,5123,11.7042025,85.19248,-5.15,0.24,93,16.95,0.871,
0.906667,12.780833,85.206667,384,,00 51 07.40,+85 12 24,18.435,17.219,16.792,16.622,16.691,0,,PKM,12.7800024,85.2069091,5851,12.7800024,85.206909,-0.86,1.16,0,16.917,0.645,D
0.786893,11.155,85.163611,385,,00 44 37.20,+85 09 49,19.253,17.438,16.794,16.528,16.52,98,,PKM,11.1543275,85.1638221,4748,11.1543275,85.163822,-5.31,-0.67,98,16.999,0.857,
0.554212,12.196458,85.234444,386,4263,00 48 47.15,+85 14 04,,17.904,16.804,16.202,15.928,0,,PKM,12.1960971,85.234595,5059,12.1960971,85.234595,-13.57,6.18,0,17.609,1.427,
0.409086,11.424375,85.259722,387,,00 45 41.85,+85 15 35,19.459,17.519,16.807,16.655,16.956,96,,PKM,11.4240645,85.2598327,4624,11.4240645,85.259833,-5.56,-0.97,96,16.997,0.872,
1.005725,11.674833,85.303611,388,4630,00 46 41.96,+85 18 13,19.04,17.463,16.812,16.585,16.573,98,,PKM,11.6749083,85.3038903,4931,11.6749083,85.30389,-5.41,-0.84,98,17.042,0.864,
0.474799,12.699625,85.175556,389,,00 50 47.91,+85 10 32,,17.751,16.821,16.474,16.567,0,,PKM,12.6983828,85.1756365,5474,12.6983828,85.175636,4.9,1.5,0,17.187,1.067,
0.851504,11.606583,85.1925,390,,00 46 25.58,+85 11 33,,17.536,16.83,16.544,16.519,98,,PKM,11.6059603,85.1927307,4728,11.6059603,85.192731,-5.17,-0.06,98,17.058,0.91,
0.763109,12.661833,85.168889,391,,00 50 38.84,+85 10 08,,17.604,16.832,16.497,16.39,0,,PKM,12.6604249,85.1690647,5480,12.6604249,85.169065,-2.07,-1.61,0,17.108,0.971,
0.625809,11.767875,85.250278,392,1124,00 47 04.29,+85 15 01,,17.62,16.839,16.528,16.128,93,,PKM,11.7673883,85.2504471,5024,11.7673883,85.250447,-5.71,-1.04,93,17.071,0.957,
0.417659,12.160792,85.168611,393,,00 48 38.59,+85 10 07,,17.567,16.854,16.539,16.261,83,,PKM,12.159983,85.1687049,5150,12.159983,85.168705,-4.81,0.45,83,17.185,0.891,
0.346944,12.656208,85.203889,394,2379,00 50 37.49,+85 12 14,19.165,17.526,16.873,16.628,16.789,97,,PKM,12.6553548,85.2039538,5441,12.6553548,85.203954,-5.74,-0.03,97,17.046,0.894,
0.594037,11.907333,85.269444,395,1121,00 47 37.76,+85 16 10,,17.572,16.877,16.731,16.516,95,,PKM,11.9070066,85.2696068,4985,11.9070066,85.269607,-5.89,-0.66,95,17.073,0.885,
0.748663,11.854333,85.155833,396,,00 47 25.04,+85 09 21,,17.618,16.879,16.628,16.365,0,,PKM,11.8535405,85.1560299,5161,11.8535405,85.15603,-10.16,4.78,0,17.137,0.931,
0.470609,11.814417,85.1575,397,,00 47 15.46,+85 09 27,20.0,17.994,16.901,16.451,16.163,0,,PKM,11.8136741,85.1576147,5159,11.8136741,85.157615,-8.46,-11.52,0,17.362,1.227,
0.813810,11.706208,85.233056,398,1135,00 46 49.49,+85 13 59,19.521,17.56,16.913,16.714,16.677,98,,PKM,11.7055575,85.2332755,5062,11.7055575,85.233276,-5.51,-0.51,98,17.08,0.877,
0.386245,12.536875,85.236111,399,4740,00 50 08.85,+85 14 10,,18.442,16.916,15.413,14.757,0,a,PKM,12.5355832,85.2361122,5392,12.5355832,85.236112,31.69,24.24,0,17.53,1.706,D
0.466034,12.795417,85.255278,400,,00 51 10.90,+85 15 19,,17.634,16.931,16.805,16.665,96,,PKM,12.7947371,85.2553946,5355,12.7947371,85.255395,-5.39,0.12,96,17.148,0.923,
0.279591,11.782833,85.283333,401,1145,00 47 07.88,+85 17 00,20.472,17.729,16.939,16.753,16.776,97,,PKM,11.7827716,85.2834105,4960,11.7827716,85.283411,-5.63,-0.9,97,17.064,0.919,
0.413093,12.200875,85.1525,402,,00 48 48.21,+85 09 09,,17.58,16.942,16.717,16.735,62,,PKM,12.1997726,85.152567,5498,12.1997726,85.152567,-5.16,0.78,62,17.136,0.87,
1.209633,13.1505,85.277778,403,,00 52 36.12,+85 16 40,19.161,17.677,16.966,16.632,,0,b,PKM,13.1499733,85.2781112,5651,13.1499733,85.278111,-2.13,0.04,0,17.347,0.791,D
0.177291,11.399958,85.199722,404,,00 45 35.99,+85 11 59,,17.692,16.972,16.69,16.918,98,,PKM,11.3994841,85.1997512,4720,11.3994841,85.199751,-5.54,-0.57,98,17.167,0.924,
0.392434,12.357792,85.229167,405,4245,00 49 25.87,+85 13 45,,17.694,16.975,16.712,16.479,98,,PKM,12.3571733,85.2292631,5403,12.3571733,85.229263,-5.76,-0.36,98,17.211,0.916,
0.600852,12.383292,85.239167,406,4315,00 49 31.99,+85 14 21,,17.728,16.985,16.757,16.819,97,,PKM,12.382494,85.2393202,5386,12.382494,85.23932,-5.79,-0.27,97,17.17,0.914,
0.834250,11.73325,85.267778,407,1120,00 46 55.98,+85 16 04,19.839,17.667,16.987,16.853,16.934,97,,PKM,11.7327822,85.2680065,4987,11.7327822,85.268006,-5.45,-0.86,97,17.094,0.871,
0.139130,11.933708,85.235556,408,4431,00 47 44.09,+85 14 08,18.583,17.397,16.987,16.851,17.47,26,,PKM,11.9333323,85.2355788,5058,11.9333323,85.235579,-6.11,0.62,26,17.076,0.582,
0.438421,13.151292,85.278056,409,,00 52 36.31,+85 16 41,,17.627,16.99,16.634,,0,b,PKM,13.1499733,85.2781112,5651,13.1499733,85.278111,-2.13,0.04,0,17.347,0.791,D
1.056549,12.890417,85.187222,410,,00 51 33.70,+85 11 14,18.944,17.538,17.004,16.781,16.602,0,,PKM,12.8892442,85.1874985,5749,12.8892442,85.187499,-3.24,4.78,0,17.115,0.753,
0.321447,12.505042,85.214167,411,4322,00 50 01.21,+85 12 51,,17.698,17.008,16.706,16.448,94,,PKM,12.5042957,85.214231,5429,12.5042957,85.214231,-6.07,-0.25,94,17.289,0.931,
0.427504,11.530042,85.311944,412,,00 46 07.21,+85 18 43,18.323,17.384,17.014,16.99,17.452,0,,PKM,11.5303173,85.3120606,4551,11.5303173,85.312061,-5.69,3.82,0,17.098,0.545,
0.329215,12.379167,85.17,413,,00 49 31.00,+85 10 12,,17.726,17.055,16.804,16.866,94,,PKM,12.3780983,85.1699837,5479,12.3780983,85.169984,-5.41,0.3,94,17.254,0.915,
0.516886,12.55875,85.221667,414,2381,00 50 14.10,+85 13 18,,17.801,17.085,16.75,17.089,95,,PKM,12.557673,85.2217791,5416,12.557673,85.221779,-5.98,-0.09,95,17.329,0.944,
0.191883,11.477125,85.245833,415,1117,00 45 54.51,+85 14 45,,17.885,17.086,16.809,16.822,98,,PKM,11.4766116,85.2458651,4644,11.4766116,85.245865,-5.16,-0.77,98,17.357,0.972,
0.919560,11.274292,85.301667,416,,00 45 05.83,+85 18 06,,18.02,17.097,16.802,16.777,0,,PKM,11.2741587,85.3019222,4568,11.2741587,85.301922,-0.82,-0.45,0,17.46,1.1,
1.110521,13.208125,85.221944,417,,00 52 49.95,+85 13 19,,17.89,17.097,16.724,,0,b,PKM,13.2062033,85.2222077,5707,13.2062033,85.222208,-9.98,0.03,0,18.253,1.283,D
0.985055,12.686208,85.193889,418,,00 50 44.69,+85 11 38,,17.96,17.14,16.71,16.709,94,,PKM,12.6853944,85.194154,5459,12.6853944,85.194154,-5.31,0.32,94,17.518,0.998,
0.779395,12.058875,85.318333,419,,00 48 14.13,+85 19 06,,17.85,17.144,16.833,17.023,97,,PKM,12.0589551,85.3185494,4919,12.0589551,85.318549,-5.21,-0.99,97,17.345,0.936,
0.199679,11.502667,85.195278,420,4422,00 46 00.64,+85 11 43,,17.846,17.145,16.92,16.629,97,,PKM,11.5020275,85.1952924,4725,11.5020275,85.195292,-5.31,0.0,97,17.363,0.933,
0.170659,11.892458,85.261111,421,1138,00 47 34.19,+85 15 40,,17.877,17.157,17.028,17.073,93,,PKM,11.8918903,85.2611041,5001,11.8918903,85.261104,-6.13,-0.57,93,17.313,0.896,
0.723984,13.015625,85.229722,422,,00 52 03.75,+85 13 47,,17.819,17.161,16.938,17.413,0,,PKM,13.0144166,85.2298962,5698,13.0144166,85.229896,0.35,1.35,0,17.404,0.863,
1.215721,12.992625,85.1575,423,,00 51 58.23,+85 09 27,,17.937,17.175,16.918,16.565,95,,PKM,12.9912267,85.1578164,5777,12.9912267,85.157816,-4.98,-0.09,95,17.459,0.962,
0.560672,12.884292,85.216389,424,,00 51 32.23,+85 12 59,19.924,18.098,17.182,16.859,16.7,96,,PKM,12.8835662,85.2165325,5718,12.8835662,85.216532,-5.24,-0.21,96,17.602,1.109,D
0.788750,11.800583,85.16,425,,00 47 12.14,+85 09 36,18.977,17.689,17.186,16.978,16.926,0,,PKM,11.799651,85.1602045,5157,11.799651,85.160205,-3.29,2.0,0,17.341,0.705,
0.716950,11.7815,85.246944,426,1137,00 47 07.56,+85 14 49,,17.898,17.19,16.869,16.682,96,,PKM,11.7810356,85.2471394,5034,11.7810356,85.247139,-5.89,-0.52,96,17.473,0.954,
0.982775,11.367458,85.284444,427,,00 45 28.19,+85 17 04,,,17.207,16.92,16.956,90,b,PKM,11.3668782,85.2847128,4592,11.3668782,85.284713,-4.92,-1.09,90,17.983,1.185,
0.335463,11.450792,85.161944,428,,00 45 48.19,+85 09 43,,17.973,17.218,16.955,17.466,97,,PKM,11.4499152,85.1620007,4751,11.4499152,85.162001,-5.18,0.09,97,17.45,0.955,
0.198935,11.624625,85.178611,429,,00 46 29.91,+85 10 43,,18.216,17.221,16.86,16.858,97,,PKM,11.6239827,85.1786228,5138,11.6239827,85.178623,-4.91,-0.34,97,17.498,1.113,
0.507764,11.810417,85.303611,430,4387,00 47 14.50,+85 18 13,,18.066,17.244,16.876,16.746,84,,PKM,11.8105538,85.3037516,4932,11.8105538,85.303752,-5.7,-1.43,84,17.55,1.008,
0.650514,12.492875,85.188611,431,,00 49 58.29,+85 11 19,,18.163,17.258,16.804,,93,b,PKM,12.4916579,85.1887601,5465,12.4916579,85.18876,-5.87,-0.26,93,18.131,1.107,
0.148966,12.560125,85.274167,432,4671,00 50 14.43,+85 16 27,,18.04,17.261,16.98,17.347,97,,PKM,12.5596944,85.2741457,5330,12.5596944,85.274146,-5.67,-0.37,97,17.527,0.97,
0.761961,12.168458,85.176944,433,,00 48 40.43,+85 10 37,,17.98,17.27,17.005,17.087,0,,PKM,12.167695,85.1771457,5140,12.167695,85.177146,-2.71,1.95,0,17.467,0.871,
0.403900,11.872208,85.311944,434,,00 47 29.33,+85 18 43,,18.33,17.311,16.982,16.615,95,,PKM,11.8723605,85.3120555,4925,11.8723605,85.312055,-5.45,-1.14,95,17.707,1.152,
1.188334,11.204333,85.167778,435,,00 44 49.04,+85 10 04,,18.074,17.314,17.096,17.085,98,,PKM,11.2033761,85.1680981,4742,11.2033761,85.168098,-5.08,-0.21,98,17.476,0.939,
0.256105,12.139917,85.249444,436,1122,00 48 33.58,+85 14 58,,18.069,17.315,17.154,17.452,95,,PKM,12.1393347,85.2493917,5026,12.1393347,85.249392,-5.91,-0.2,95,17.489,0.95,
0.239923,11.683833,85.286389,437,1142,00 46 44.12,+85 17 11,,18.066,17.318,16.943,,91,b,PKM,11.6836539,85.286454,4954,11.6836539,85.286454,-5.22,-1.1,91,17.927,1.042,
0.653123,11.915875,85.316667,438,,00 47 39.81,+85 19 00,,18.146,17.325,17.101,16.674,96,,PKM,11.9159568,85.3168483,4922,11.9159568,85.316848,-5.69,-1.0,96,17.626,0.989,
0.382854,11.103167,85.226944,439,,00 44 24.76,+85 13 37,,18.335,17.332,17.091,17.215,98,,PKM,11.1026971,85.2270429,4686,11.1026971,85.227043,-5.14,-0.67,98,17.804,1.01,D
0.710782,12.219667,85.261944,440,4198,00 48 52.72,+85 15 43,18.694,18.101,17.336,17.117,17.14,91,,PKM,12.2194468,85.2621406,5840,12.2194468,85.262141,-6.18,-0.6,91,17.506,0.965,
0.967680,11.366875,85.284444,441,,00 45 28.05,+85 17 04,,18.112,17.34,16.811,16.719,90,a,PKM,11.3668782,85.2847128,4592,11.3668782,85.284713,-4.92,-1.09,90,17.983,1.185,
1.503871,12.954458,85.2775,442,,00 51 49.07,+85 16 39,,18.031,17.343,16.969,,84,b,PKM,12.9526397,85.27789,5652,12.9526397,85.27789,-5.48,0.39,84,18.472,1.207,D
1.869496,12.954458,85.2775,442,,00 51 49.07,+85 16 39,,18.031,17.343,16.969,,84,b,PKM,12.9584627,85.2770988,5655,12.9584627,85.277099,-4.27,1.05,20,18.131,0.662,D
1.034610,12.683792,85.2525,443,4581,00 50 44.11,+85 15 09,,18.4,17.343,16.962,16.58,98,,PKM,12.6832298,85.2527836,5359,12.6832298,85.252784,-5.53,-0.26,98,17.69,1.165,
0.871764,11.80875,85.273889,444,1141,00 47 14.10,+85 16 26,,18.37,17.355,16.95,16.717,91,,PKM,11.8084281,85.2741297,4980,11.8084281,85.27413,-5.88,-1.21,91,17.754,1.134,
1.329184,13.134125,85.276667,445,,00 52 32.19,+85 16 36,,,17.364,16.715,16.692,0,b,PKM,13.1334257,85.2770317,5653,13.1334257,85.277032,-4.83,-6.78,0,18.579,1.597,D
0.379057,11.272958,85.326944,446,,00 45 05.51,+85 19 37,,18.028,17.365,17.134,16.568,0,,PKM,11.2733589,85.3270441,4539,11.2733589,85.327044,-14.83,1.76,0,17.522,0.859,
0.142821,11.724625,85.278889,447,1146,00 46 53.91,+85 16 44,,18.137,17.369,17.089,17.037,96,,PKM,11.724311,85.2789191,4967,11.724311,85.278919,-5.83,-0.91,96,17.633,0.983,
0.746712,11.060125,85.228889,448,,00 44 14.43,+85 13 44,,18.376,17.39,17.032,16.622,98,,PKM,11.0596364,85.2290924,4680,11.0596364,85.229092,-5.35,-0.7,98,17.702,1.081,
0.395310,12.045833,85.284167,449,4544,00 48 11.00,+85 17 03,,18.165,17.391,17.064,17.122,97,,PKM,12.0458166,85.2842768,4958,12.0458166,85.284277,-5.81,-0.78,97,17.659,0.978,
0.422796,12.475042,85.189444,450,,00 49 54.01,+85 11 22,,18.371,17.392,16.94,,90,b,PKM,12.4739908,85.1895216,5464,12.4739908,85.189522,-5.77,0.14,90,18.169,1.139,
1.254110,11.180167,85.277778,451,,00 44 43.24,+85 16 40,,18.238,17.408,17.111,16.972,96,,PKM,11.1803317,85.2781261,4601,11.1803317,85.278126,-5.03,-0.84,96,17.755,1.016,
0.473662,12.699917,85.190278,452,,00 50 47.98,+85 11 25,18.931,17.803,17.411,17.235,,21,,PKM,12.6987398,85.190365,5462,12.6987398,85.190365,-3.68,-0.39,21,17.515,0.613,
0.672649,11.637833,85.231667,453,1134,00 46 33.08,+85 13 54,,18.245,17.412,17.198,,97,,PKM,11.637607,85.2318529,5064,11.637607,85.231853,-5.88,-0.34,97,17.652,0.98,
0.282415,12.243167,85.242778,454,1165,00 48 58.36,+85 14 34,,18.309,17.436,17.277,17.043,97,,PKM,12.2424545,85.2428296,5382,12.2424545,85.24283,-5.78,-0.27,97,17.648,1.005,
0.720715,11.510417,85.259722,455,4585,00 46 02.50,+85 15 35,19.854,18.193,17.439,17.108,16.891,97,,PKM,11.5100431,85.2599198,4623,11.5100431,85.25992,-5.13,-0.66,97,17.965,1.058,
0.865412,11.98,85.301111,456,,00 47 55.20,+85 18 04,,,17.445,16.902,,0,,PKM,11.9801877,85.3013509,4935,11.9801877,85.301351,-3.54,-1.13,,18.768,1.623,G
0.446105,11.329083,85.241111,457,,00 45 18.98,+85 14 28,,18.331,17.456,17.101,17.628,97,,PKM,11.3288424,85.2412333,4655,11.3288424,85.241233,-5.74,-0.85,97,17.707,1.03,
0.860054,11.703458,85.316111,458,,00 46 48.83,+85 18 58,,18.286,17.457,17.163,17.516,95,,PKM,11.7033717,85.3163498,4924,11.7033717,85.31635,-5.43,-1.17,95,17.735,1.004,
0.842199,11.536708,85.315278,459,,00 46 08.81,+85 18 55,18.776,17.848,17.484,17.44,,0,,PKM,11.5368633,85.3155116,4547,11.5368633,85.315512,10.53,6.54,0,17.569,0.56,
0.888454,11.181667,85.175556,460,,00 44 43.60,+85 10 32,,18.304,17.488,17.188,17.626,98,,PKM,11.1809734,85.1757958,4735,11.1809734,85.175796,-5.31,-0.08,98,17.801,1.012,
0.487644,11.017917,85.257222,461,,00 44 04.30,+85 15 26,,18.323,17.492,17.19,,95,,PKM,11.0176192,85.2573552,4312,11.0176192,85.257355,-4.93,-0.82,95,17.923,1.047,
0.595435,13.14025,85.265,462,,00 52 33.66,+85 15 54,,18.033,17.5,17.343,,0,,PKM,13.1388997,85.2651222,5663,13.1388997,85.265122,-1.25,-1.72,0,17.611,0.677,
0.173837,12.212375,85.244722,463,4220,00 48 50.97,+85 14 41,,18.617,17.503,17.101,16.876,84,,PKM,12.2119737,85.244757,5037,12.2119737,85.244757,-6.29,-0.89,84,17.994,1.191,D
0.790808,12.796417,85.321389,464,,00 51 11.14,+85 19 17,,18.24,17.503,17.305,,0,,PKM,12.7961168,85.3216073,5289,12.7961168,85.321607,-1.08,3.49,0,17.73,0.979,
0.311761,12.313833,85.239167,465,4313,00 49 15.32,+85 14 21,,18.349,17.503,17.324,17.231,87,,PKM,12.3130412,85.2392234,5387,12.3130412,85.239223,-6.16,0.08,87,17.786,1.03,
0.561316,11.648917,85.288333,466,1143,00 46 35.74,+85 17 18,,18.52,17.522,17.188,17.177,94,,PKM,11.6486525,85.2884874,4953,11.6486525,85.288487,-5.44,-1.24,94,17.786,1.131,
0.229451,12.784625,85.270556,467,,00 51 08.31,+85 16 14,,,17.532,17.319,,0,b,PKM,12.7843746,85.2706163,5336,12.7843746,85.270616,-2.84,-0.48,,18.597,1.306,G
0.948527,13.036875,85.318056,468,,00 52 08.85,+85 19 05,,18.43,17.536,17.184,,59,,PKM,13.0362142,85.3183139,5619,13.0362142,85.318314,-4.26,0.4,59,17.881,1.057,
0.489883,13.139625,85.265,469,,00 52 33.51,+85 15 54,19.246,17.992,17.544,17.317,,0,,PKM,13.1388997,85.2651222,5663,13.1388997,85.265122,-1.25,-1.72,0,17.611,0.677,
1.184534,11.182,85.155,470,,00 44 43.68,+85 09 18,20.077,18.425,17.545,17.198,,97,,PKM,11.1810932,85.15532,4761,11.1810932,85.15532,-5.45,-0.15,97,17.859,1.016,
1.042634,11.166417,85.3075,471,,00 44 39.94,+85 18 27,,18.447,17.548,17.055,,9,,PKM,11.1666077,85.3077892,4556,11.1666077,85.307789,-3.41,0.3,9,18.254,1.098,
0.820075,11.010125,85.259167,472,,00 44 02.43,+85 15 33,,18.144,17.554,17.392,,49,,PKM,11.009702,85.2593921,4308,11.009702,85.259392,-5.13,0.96,49,17.883,0.713,
0.800975,13.021875,85.184167,473,,00 52 05.25,+85 11 03,,18.412,17.56,17.241,,0,,PKM,13.0207065,85.1843667,5756,13.0207065,85.184367,-3.94,3.6,0,17.855,1.015,
0.986478,12.771625,85.168056,474,,00 51 05.19,+85 10 05,,18.427,17.561,17.317,,91,,PKM,12.7703584,85.1683084,5765,12.7703584,85.168308,-5.03,-0.11,91,17.839,1.024,
1.189173,13.023792,85.2425,475,,00 52 05.71,+85 14 33,,18.516,17.592,17.348,,96,,PKM,13.0229749,85.2428233,5688,13.0229749,85.242823,-5.66,-0.12,96,17.949,1.071,
0.959305,11.321708,85.318333,476,,00 45 17.21,+85 19 06,,18.422,17.593,17.222,,78,c,PKM,11.3219566,85.3185987,4545,11.3219566,85.318599,-4.84,-1.49,78,17.984,1.062,
0.605865,12.114042,85.167222,477,,00 48 27.37,+85 10 02,,18.491,17.598,17.325,16.88,88,,PKM,12.1131551,85.1673728,5152,12.1131551,85.167373,-5.06,0.47,88,17.778,1.021,
0.890301,12.320792,85.266111,478,4464,00 49 16.99,+85 15 58,,18.547,17.6,17.359,,97,,PKM,12.3200788,85.2663512,5343,12.3200788,85.266351,-5.6,-0.18,97,17.907,1.047,
0.963709,12.952625,85.223056,479,,00 51 48.63,+85 13 23,,18.535,17.653,17.469,,92,,PKM,12.9515505,85.2233083,5706,12.9515505,85.223308,-5.25,0.2,92,17.919,1.064,
0.164671,12.515208,85.318611,480,,00 50 03.65,+85 19 07,,,17.666,16.867,,79,,PKM,12.5157565,85.3186204,5295,12.5157565,85.31862,-5.54,-1.44,79,19.13,1.499,
0.856493,11.725625,85.291944,481,1144,00 46 54.15,+85 17 31,,18.753,17.68,17.257,,94,,PKM,11.7255927,85.2921819,4948,11.7255927,85.292182,-5.59,-0.9,94,18.058,1.175,
0.146375,11.887375,85.298889,482,4328,00 47 32.97,+85 17 56,,18.748,17.682,17.399,16.896,90,,PKM,11.887286,85.298929,4936,11.887286,85.298929,-5.96,-1.12,90,18.024,1.196,
0.392381,12.7425,85.166667,483,,00 50 58.20,+85 10 00,,18.636,17.694,17.237,16.768,0,,PKM,12.7413386,85.166715,5484,12.7413386,85.166715,-8.4,-2.41,0,18.02,1.136,
0.335050,12.340292,85.274722,484,4432,00 49 21.67,+85 16 29,,18.583,17.699,17.455,,97,,PKM,12.3397714,85.2748046,5329,12.3397714,85.274805,-5.77,-0.38,97,17.789,1.023,
0.830062,12.74225,85.261944,485,4582,00 50 58.14,+85 15 43,,18.195,17.709,17.6,,0,,PKM,12.7416509,85.2621692,5346,12.7416509,85.262169,-1.25,3.8,0,17.846,0.713,
0.709746,12.600875,85.294167,486,4260,00 50 24.21,+85 17 39,,18.702,17.717,17.492,,94,,PKM,12.6007124,85.2943637,5310,12.6007124,85.294364,-5.8,-0.55,94,18.127,1.086,
0.939105,11.648583,85.228056,487,1133,00 46 35.66,+85 13 41,,18.876,17.729,17.402,18.124,0,,PKM,11.6480962,85.2283137,5073,11.6480962,85.228314,0.04,5.09,0,18.178,1.262,
0.898282,11.076125,85.318333,488,,00 44 18.27,+85 19 06,,18.391,17.73,17.516,,76,,PKM,11.0765754,85.3185798,4546,11.0765754,85.31858,-4.44,0.17,76,17.981,0.885,
0.630002,12.291625,85.260556,489,4401,00 49 09.99,+85 15 38,,18.696,17.751,17.5,,89,,PKM,12.2912476,85.2607282,5347,12.2912476,85.260728,-6.26,-0.56,89,17.906,1.03,
0.916876,12.957833,85.249167,490,,00 51 49.88,+85 14 57,,18.736,17.807,17.554,,95,,PKM,12.9571701,85.2494157,5678,12.9571701,85.249416,-5.48,-0.07,95,18.121,1.089,
0.852514,12.119042,85.2025,491,4515,00 48 28.57,+85 12 09,,18.765,17.829,17.61,,76,,PKM,12.1182642,85.2027277,5108,12.1182642,85.202728,-6.35,0.01,76,18.108,1.097,
1.055821,13.069333,85.203333,492,,00 52 16.64,+85 12 12,,18.857,17.851,17.491,,95,,PKM,13.0681635,85.2036095,5734,13.0681635,85.203609,-5.68,0.05,95,18.21,1.128,
0.089061,11.857833,85.316944,493,,00 47 25.88,+85 19 01,,18.786,17.874,17.6,,92,,PKM,11.8579277,85.3169675,4921,11.8579277,85.316968,-5.42,-1.29,92,18.249,1.109,D
0.381939,12.659042,85.200833,494,2378,00 50 38.17,+85 12 03,,,17.911,17.414,,87,,PKM,12.6578925,85.2007882,5450,12.6578925,85.200788,-5.78,0.14,87,18.461,1.364,
1.209589,11.163792,85.2425,495,,00 44 39.31,+85 14 33,,18.889,17.911,17.523,,97,,PKM,11.1636947,85.2428359,4650,11.1636947,85.242836,-5.14,-0.55,97,18.26,1.115,
0.427787,11.390417,85.228333,496,,00 45 33.70,+85 13 42,,19.096,17.913,17.273,,0,b,PKM,11.3898481,85.228442,4681,11.3898481,85.228442,7.16,0.42,0,18.33,1.206,D
0.518255,12.351208,85.269167,497,4441,00 49 24.29,+85 16 09,,19.091,17.921,17.554,,92,,PKM,12.3506794,85.2693042,5341,12.3506794,85.269304,-6.15,-0.69,92,18.195,1.167,
0.331836,12.641208,85.251389,498,4496,00 50 33.89,+85 15 05,,18.302,17.934,,,0,,PKM,12.6403199,85.2514446,5363,12.6403199,85.251445,-4.05,5.88,0,18.559,0.649,
0.321061,11.972125,85.162778,499,,00 47 53.31,+85 09 46,21.554,,17.956,17.376,,70,,PKM,11.9711074,85.1628023,5154,11.9711074,85.162802,-5.26,0.75,70,18.426,1.306,
0.592077,11.32075,85.156667,500,,00 45 16.98,+85 09 24,,,17.963,17.471,,0,,PKM,11.3203248,85.1568275,4758,11.3203248,85.156828,0.0,0.0,0,18.568,1.379,D
0.101528,11.990292,85.226667,501,1174,00 47 57.67,+85 13 36,,,17.979,17.296,,90,,PKM,11.9899853,85.226655,5077,11.9899853,85.226655,-5.97,-0.74,90,18.624,1.461,
0.449001,11.354042,85.269167,502,,00 45 24.97,+85 16 09,,,17.999,,,0,b,PKM,11.3541929,85.2692911,4611,11.3541929,85.269291,-1.85,6.44,0,18.724,0.827,D
0.810000,11.184458,85.275556,503,,00 44 44.27,+85 16 32,,18.419,18.021,17.851,,0,,PKM,11.1844593,85.275781,4605,11.1844593,85.275781,-3.99,3.8,0,18.188,0.592,
0.804735,11.390208,85.2975,504,,00 45 33.65,+85 17 51,,,18.023,17.329,,0,,PKM,11.390158,85.2977235,4576,11.390158,85.297724,5.2,-3.33,0,18.973,1.342,
0.730381,11.522583,85.151944,505,,00 46 05.42,+85 09 07,,19.02,18.036,17.64,,79,,PKM,11.5216834,85.1521321,4762,11.5216834,85.152132,-5.33,0.59,79,18.376,1.142,
