# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Sun Dec  8 07:03:41 CET 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.2, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.84510 1.1433877945 2.4986577034    1.082  1.704  3.6734  2.414    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.139e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.509 3.173 2.190 1.091 0.449 -0.079 -0.854 -1.447 -1.540
0.01471 0.00000 9.84510 1.1435205936 2.4986779690    1.082  1.707  3.6732  2.410    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.502 3.171 2.185 1.085 0.442 -0.086 -0.862 -1.456 -1.549
0.01471 0.00000 9.84510 1.1436558962 2.4986989498    1.082  1.711  3.6729  2.405    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.492 3.169 2.179 1.077 0.433 -0.096 -0.873 -1.468 -1.561
0.01471 0.00000 9.84510 1.1437914371 2.4987196922    1.083  1.716  3.6725  2.399    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.480 3.168 2.172 1.068 0.422 -0.107 -0.886 -1.482 -1.575
0.01471 0.00000 9.84510 1.1439254284 2.4987401962    1.083  1.721  3.6720  2.391    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.201e-03 6.435e-03 -1.000 1.471e-02 0.467 3.167 2.165 1.057 0.410 -0.120 -0.901 -1.498 -1.591
0.01471 0.00000 9.84510 1.1440600157 2.4987609386    1.083  1.727  3.6715  2.383    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.202e-03 6.435e-03 -1.000 1.471e-02 0.452 3.165 2.156 1.045 0.397 -0.135 -0.917 -1.516 -1.610
0.01471 0.00000 9.84510 1.1441929340 2.4987814426    1.083  1.734  3.6708  2.373    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.138e-03 1.202e-03 6.435e-03 -1.000 1.471e-02 0.434 3.164 2.145 1.031 0.380 -0.153 -0.938 -1.538 -1.633
0.01471 0.00000 9.84510 1.1443349123 2.4988031387    1.083  1.743  3.6700  2.362    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.202e-03 6.435e-03 -1.000 1.471e-02 0.413 3.164 2.134 1.015 0.362 -0.173 -0.961 -1.564 -1.659
0.01471 0.00000 9.84510 1.1444677114 2.4988236427    1.083  1.742  3.6702  2.363    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.202e-03 6.435e-03 -1.000 1.472e-02 0.415 3.161 2.134 1.016 0.363 -0.172 -0.959 -1.561 -1.656
0.01471 0.00000 9.84510 1.1446020603 2.4988441467    1.084  1.767  3.6678  2.329    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.352 3.161 2.101 0.969 0.307 -0.232 -1.029 -1.638 -1.734
0.01471 0.00000 9.84510 1.1447273493 2.4988634586    1.084  1.806  3.6642  2.276    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.254 3.158 2.047 0.894 0.220 -0.328 -1.138 -1.758 -1.856
0.01471 0.00000 9.84510 1.1447886229 2.4988727570    1.084  1.845  3.6607  2.223    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.158 3.156 1.995 0.821 0.135 -0.421 -1.245 -1.875 -1.975
0.01471 0.00000 9.84510 1.1448228359 2.4988780022    1.084  1.887  3.6569  2.166    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 0.053 3.156 1.940 0.742 0.043 -0.522 -1.361 -2.002 -2.105
0.01471 0.00000 9.84510 1.1448391676 2.4988806248    1.084  1.925  3.6535  2.114    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.044 3.157 1.889 0.671 -0.042 -0.615 -1.467 -2.119 -2.224
0.01471 0.00000 9.84510 1.1448475122 2.4988818169    1.084  1.963  3.6502  2.063    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.137 3.159 1.841 0.602 -0.123 -0.704 -1.570 -2.232 -2.339
0.01471 0.00000 9.84510 1.1448523998 2.4988825321    1.084  2.000  3.6469  2.012    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.231 3.163 1.794 0.535 -0.203 -0.793 -1.672 -2.345 -2.455
0.01471 0.00000 9.84510 1.1448557377 2.4988830090    1.084  2.039  3.6435  1.960    4  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.327 3.150 1.747 0.463 -0.286 -0.884 -1.777 -2.456 -2.570
0.01471 0.00000 9.84510 1.1448574066 2.4988832474    1.084  2.065  3.6413  1.925    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.394 3.135 1.714 0.413 -0.342 -0.946 -1.848 -2.531 -2.649
0.01471 0.00000 9.84510 1.1448581219 2.4988834858    1.084  2.077  3.6402  1.908    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.424 3.128 1.698 0.390 -0.368 -0.974 -1.881 -2.565 -2.684
0.01471 0.00000 9.84510 1.1448602676 2.4988837242    1.084  2.118  3.6368  1.854    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.525 3.104 1.648 0.315 -0.452 -1.068 -1.989 -2.680 -2.804
0.01471 0.00000 9.84510 1.1448621750 2.4988839626    1.084  2.150  3.6341  1.811    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.605 3.083 1.608 0.256 -0.519 -1.142 -2.074 -2.770 -2.898
0.01471 0.00000 9.84510 1.1448640823 2.4988844395    1.084  2.171  3.6323  1.783    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.658 3.068 1.581 0.216 -0.563 -1.191 -2.131 -2.829 -2.961
0.01471 0.00000 9.84510 1.1448661089 2.4988846779    1.084  2.187  3.6310  1.762    7  0.000  0.443     0.00     0.00 -1    -1e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.472e-02 -0.698 3.056 1.560 0.186 -0.596 -1.227 -2.173 -2.874 -3.007
0.01471 0.00000 9.84510 1.1448717117 2.4988856316    1.084  2.164  3.6330  1.793    7  0.000  0.443     0.00     0.00 -1 -1.62e-30      0.00 6.923e-01 2.930e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.473e-02 -0.641 3.071 1.589 0.229 -0.549 -1.175 -2.112 -2.809 -2.940
0.01471 0.00000 9.84510 1.1448755264 2.4988861084    1.084  2.148  3.6343  1.814    7  0.000  0.443     0.00     0.00 -1 -5.39e-29      0.00 6.923e-01 2.929e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.480e-02 -0.600 3.083 1.610 0.260 -0.514 -1.137 -2.068 -2.763 -2.891
0.01471 0.00000 9.84510 1.1448841095 2.4988875389    1.084  2.125  3.6362  1.844    7  0.000  0.443     0.00     0.00 -1 -1.71e-26      0.00 6.923e-01 2.928e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.492e-02 -0.543 3.099 1.639 0.302 -0.467 -1.085 -2.008 -2.700 -2.825
0.01471 0.00000 9.84510 1.1449019909 2.4988901615    1.084  2.121  3.6365  1.850    7  0.000  0.443     0.00     0.00 -1 -3.43e-23      0.00 6.923e-01 2.926e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.509e-02 -0.533 3.102 1.644 0.309 -0.459 -1.075 -1.998 -2.689 -2.814
0.01471 0.00000 9.84510 1.1449973583 2.4989047050    1.083  2.138  3.6350  1.826    7  0.000  0.443     0.00     0.00 -1  -2.5e-10      0.00 6.923e-01 2.920e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.575e-02 -0.576 3.092 1.624 0.278 -0.494 -1.115 -2.043 -2.737 -2.864
0.01471 0.00000 9.84510 1.1450595856 2.4989142418    1.082  2.181  3.6314  1.769    7  0.000  0.443     0.00     0.00 -1 -6.79e-10      0.00 6.923e-01 2.920e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -0.683 3.063 1.569 0.198 -0.583 -1.213 -2.157 -2.858 -2.991
0.01471 0.00000 9.84510 1.1451122761 2.4989223480    1.082  2.226  3.6275  1.708    7  0.000  0.443     0.00     0.00 -1 -8.55e-10      0.00 6.923e-01 2.920e-01 2.137e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -0.796 3.028 1.511 0.116 -0.675 -1.316 -2.277 -2.984 -3.124
0.01471 0.00000 9.84510 1.1451572180 2.4989292622    1.081  2.271  3.6237  1.648    7  0.000  0.443     0.00     0.00 -1 -1.07e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -0.906 2.991 1.455 0.037 -0.763 -1.416 -2.394 -3.108 -3.254
0.01471 0.00000 9.84510 1.1451948881 2.4989349842    1.080  2.314  3.6200  1.590    7  0.000  0.443     0.00     0.00 -1 -1.33e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.203e-03 6.435e-03 -1.000 1.576e-02 -1.014 2.954 1.398 -0.042 -0.850 -1.513 -2.508 -3.228 -3.382
0.01471 0.00000 9.84510 1.1452265978 2.4989399910    1.079  2.355  3.6165  1.534    7  0.000  0.443     0.00     0.00 -1 -1.64e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.118 2.916 1.345 -0.114 -0.930 -1.606 -2.618 -3.344 -3.505
0.01471 0.00000 9.84510 1.1452543736 2.4989442825    1.078  2.397  3.6129  1.478    7  0.000  0.443     0.00     0.00 -1 -2.02e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.221 2.897 1.295 -0.183 -1.010 -1.699 -2.727 -3.462 -3.629
0.01471 0.00000 9.84510 1.1452788115 2.4989478588    1.077  2.438  3.6094  1.422    7  0.000  0.443     0.00     0.00 -1 -2.48e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.324 2.909 1.253 -0.247 -1.089 -1.793 -2.838 -3.583 -3.755
0.01471 0.00000 9.84510 1.1453007460 2.4989511967    1.075  2.479  3.6058  1.366    7  0.000  0.443     0.00     0.00 -1 -3.06e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.427 2.918 1.213 -0.306 -1.164 -1.886 -2.949 -3.704 -3.881
0.01471 0.00000 9.84510 1.1453208923 2.4989542961    1.074  2.520  3.6022  1.310    7  0.000  0.443     0.00     0.00 -1 -3.73e-09      0.00 6.923e-01 2.920e-01 2.136e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.530 2.930 1.173 -0.366 -1.239 -1.980 -3.060 -3.825 -4.008
0.01471 0.00000 9.84510 1.1453396082 2.4989571571    1.072  2.561  3.5975  1.249    7  0.000  0.442     0.00     0.00 -1 -4.54e-09      0.00 6.923e-01 2.920e-01 2.135e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.633 2.964 1.154 -0.407 -1.301 -2.069 -3.173 -3.952 -4.141
0.01471 0.00000 9.84510 1.1453571320 2.4989600182    1.070  2.602  3.5916  1.184    7  0.000  0.442     0.00     0.00 -1 -5.59e-09      0.00 6.923e-01 2.920e-01 2.134e-03 1.204e-03 6.435e-03 -1.000 1.576e-02 -1.734 3.022 1.157 -0.427 -1.346 -2.154 -3.288 -4.084 -4.281
0.01471 0.00000 9.84510 1.1453698874 2.4989619255    1.069  2.633  3.5875  1.136    7  0.000  0.442     0.00     0.00 -1 -6.49e-09      0.00 6.923e-01 2.920e-01 2.132e-03 1.206e-03 6.435e-03 -1.000 1.575e-02 -1.812 3.053 1.156 -0.441 -1.379 -2.219 -3.375 -4.182 -4.385
0.01471 0.00000 9.84510 1.1453857422 2.4989643097    1.066  2.674  3.5835  1.078    7  0.000  0.441     0.00     0.00 -1 -7.91e-09      0.00 6.923e-01 2.920e-01 2.128e-03 1.210e-03 6.435e-03 -1.000 1.575e-02 -1.914 3.063 1.134 -0.477 -1.435 -2.308 -3.486 -4.304 -4.513
0.01471 0.00000 9.84510 1.1454005241 2.4989666939    1.064  2.714  3.5796  1.022    7  0.000  0.440     0.00     0.00 -1  -9.6e-09      0.00 6.923e-01 2.920e-01 2.122e-03 1.217e-03 6.435e-03 -1.000 1.575e-02 -2.014 3.073 1.114 -0.511 -1.488 -2.395 -3.595 -4.423 -4.639
0.01471 0.00000 9.84510 1.1454144716 2.4989688396    1.060  2.753  3.5756  0.965    7  0.000  0.438     0.00     0.00 -1 -1.16e-08      0.00 6.923e-01 2.920e-01 2.116e-03 1.224e-03 6.435e-03 -1.000 1.575e-02 -2.112 3.080 1.107 -0.525 -1.525 -2.477 -3.704 -4.542 -4.764
0.01471 0.00000 9.84510 1.1454274654 2.4989707470    1.057  2.794  3.5714  0.906    7  0.000  0.437     0.00     0.00 -1 -1.41e-08      0.00 6.923e-01 2.920e-01 2.111e-03 1.230e-03 6.435e-03 -1.000 1.575e-02 -2.214 3.092 1.103 -0.537 -1.563 -2.563 -3.818 -4.665 -4.893
0.01471 0.00000 9.84510 1.1454373598 2.4989721775    1.054  2.833  3.5673  0.849    7  0.000  0.436     0.00     0.00 -1  -1.7e-08      0.00 6.923e-01 2.920e-01 2.106e-03 1.236e-03 6.435e-03 -1.000 1.575e-02 -2.313 3.100 1.109 -0.533 -1.587 -2.643 -3.928 -4.784 -5.020
0.01471 0.00000 9.84510 1.1454439163 2.4989731312    1.051  2.869  3.5634  0.796    7  0.000  0.435     0.00     0.00 -1 -2.01e-08      0.00 6.923e-01 2.920e-01 2.102e-03 1.241e-03 6.435e-03 -1.000 1.575e-02 -2.403 3.107 1.122 -0.518 -1.602 -2.714 -4.031 -4.895 -5.136
0.01471 0.00000 9.84510 1.1454491615 2.4989740849    1.049  2.907  3.5592  0.741    7  0.000  0.435     0.00     0.00 -1  -2.4e-08      0.00 6.923e-01 2.920e-01 2.099e-03 1.245e-03 6.435e-03 -1.000 1.575e-02 -2.496 3.116 1.142 -0.497 -1.613 -2.785 -4.136 -5.009 -5.256
0.01471 0.00000 9.84510 1.1454539299 2.4989748001    1.046  2.945  3.5549  0.685    7  0.000  0.434     0.00     0.00 -1 -2.85e-08      0.00 6.923e-01 2.920e-01 2.095e-03 1.249e-03 6.435e-03 -1.000 1.575e-02 -2.591 3.122 1.180 -0.449 -1.606 -2.851 -4.244 -5.125 -5.380
0.01471 0.00000 9.84510 1.1454582214 2.4989755154    1.043  2.983  3.5505  0.627    7  0.000  0.434     0.00     0.00 -1 -3.39e-08      0.00 6.923e-01 2.920e-01 2.093e-03 1.252e-03 6.435e-03 -1.000 1.575e-02 -2.687 3.131 1.222 -0.397 -1.597 -2.916 -4.352 -5.243 -5.505
0.01471 0.00000 9.84510 1.1454622746 2.4989759922    1.040  3.020  3.5460  0.570    7  0.000  0.433     0.00     0.00 -1 -4.03e-08      0.00 6.923e-01 2.920e-01 2.091e-03 1.255e-03 6.435e-03 -1.000 1.575e-02 -2.781 3.138 1.285 -0.316 -1.570 -2.967 -4.461 -5.358 -5.628
0.01471 0.00000 9.84510 1.1454663277 2.4989767075    1.036  3.060  3.5411  0.510    7  0.000  0.433     0.00     0.00 -1 -4.85e-08      0.00 6.923e-01 2.920e-01 2.090e-03 1.256e-03 6.435e-03 -1.000 1.572e-02 -2.879 3.148 1.361 -0.219 -1.534 -3.018 -4.575 -5.481 -5.759
0.01471 0.00000 9.84510 1.1454705000 2.4989774227    1.031  3.100  3.5359  0.447    7  0.000  0.433     0.00     0.00 -1 -5.82e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.570e-02 -2.979 3.161 1.471 -0.080 -1.474 -3.052 -4.692 -5.606 -5.893
0.01471 0.00000 9.84510 1.1454747915 2.4989778996    1.025  3.137  3.5310  0.388    7  0.000  0.433     0.00     0.00 -1 -6.94e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.072 3.176 1.587 0.064 -1.409 -3.077 -4.802 -5.721 -6.018
0.01471 0.00000 9.84510 1.1454793215 2.4989786148    1.017  3.173  3.5259  0.328    7  0.000  0.433     0.00     0.00 -1 -8.28e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.163 3.193 1.738 0.251 -1.320 -3.070 -4.911 -5.836 -6.143
0.01471 0.00000 9.84510 1.1454843283 2.4989793301    1.007  3.205  3.5211  0.273    7  0.000  0.433     0.00     0.00 -1 -9.68e-08      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.242 3.213 1.892 0.439 -1.227 -3.054 -5.007 -5.936 -6.253
0.01471 0.00000 9.84510 1.1454871893 2.4989798069    1.001  3.244  3.5156  0.209    7  0.000  0.433     0.00     0.00 -1 -1.16e-07      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.341 3.233 2.102 0.706 -1.091 -3.000 -5.123 -6.059 -6.387
0.01471 0.00000 9.84510 1.1454877853 2.4989800453    0.999  3.254  3.5142  0.192    7  0.000  0.433     0.00     0.00 -1 -1.22e-07      0.00 6.923e-01 2.920e-01 2.089e-03 1.257e-03 6.435e-03 -1.000 1.569e-02 -3.365 3.239 2.158 0.779 -1.053 -2.983 -5.152 -6.089 -6.420
0.01471 0.00000 9.84510 1.1454888582 2.4989800453    0.997  3.129  3.5304  0.381    7  0.000  0.433     0.00     0.00 -1 -7.31e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.052 3.208 1.630 0.110 -1.372 -3.049 -4.784 -5.705 -6.002
0.01471 0.00000 9.84510 1.1454889774 2.4989800453    0.996  3.127  3.5308  0.385    7  0.000  0.433     0.00     0.00 -1 -7.26e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.047 3.205 1.619 0.097 -1.379 -3.050 -4.778 -5.698 -5.995
0.01471 0.00000 9.84510 1.1454890966 2.4989800453    0.996  3.146  3.5283  0.356    7  0.000  0.433     0.00     0.00 -1 -7.84e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.095 3.210 1.687 0.182 -1.341 -3.052 -4.835 -5.757 -6.059
0.01471 0.00000 9.84510 1.1454892159 2.4989802837    0.996  3.146  3.5284  0.356    7  0.000  0.433     0.00     0.00 -1 -7.84e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.095 3.209 1.683 0.177 -1.344 -3.054 -4.834 -5.756 -6.058
0.01471 0.00000 9.84510 1.1454894543 2.4989802837    0.996  3.168  3.5255  0.322    7  0.000  0.433     0.00     0.00 -1 -8.58e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.150 3.215 1.769 0.284 -1.294 -3.050 -4.899 -5.824 -6.132
0.01471 0.00000 9.84510 1.1454896927 2.4989802837    0.995  3.198  3.5215  0.276    7  0.000  0.433     0.00     0.00 -1 -9.75e-08      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.225 3.224 1.892 0.436 -1.223 -3.043 -4.988 -5.917 -6.233
0.01471 0.00000 9.84510 1.1454899311 2.4989802837    0.995  3.232  3.5168  0.223    7  0.000  0.433     0.00     0.00 -1 -1.12e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.310 3.237 2.060 0.650 -1.116 -3.007 -5.089 -6.023 -6.349
0.01471 0.00000 9.84510 1.1454901695 2.4989802837    0.994  3.265  3.5123  0.171    7  0.000  0.433     0.00     0.00 -1 -1.29e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.393 3.251 2.240 0.882 -0.997 -2.955 -5.186 -6.125 -6.461
0.01471 0.00000 9.84510 1.1454904079 2.4989802837    0.993  3.299  3.5074  0.117    7  0.000  0.433     0.00     0.00 -1 -1.49e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.478 3.260 2.408 1.099 -0.886 -2.904 -5.286 -6.231 -6.575
0.01471 0.00000 9.84510 1.1454908848 2.4989805222    0.992  3.335  3.5021  0.060    7  0.000  0.433     0.00     0.00 -1 -1.72e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.568 3.271 2.587 1.328 -0.767 -2.840 -5.393 -6.343 -6.697
0.01471 0.00000 9.84510 1.1454913616 2.4989805222    0.990  3.368  3.4973  0.007    7  0.000  0.433     0.00     0.00 -1 -1.98e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.649 3.283 2.751 1.529 -0.657 -2.773 -5.488 -6.443 -6.808
0.01471 0.00000 9.84510 1.1454920769 2.4989805222    0.986  3.402  3.4918 -0.051    7  0.523  0.433     0.00     0.00 -1 -2.29e-07      0.00 6.923e-01 2.920e-01 2.088e-03 1.258e-03 6.435e-03 -1.000 1.569e-02 -3.735 3.296 2.926 1.737 -0.541 -2.696 -5.592 -6.552 -6.926
0.01471 0.00000 9.84510 1.1454926729 2.4989807606    0.982  3.421  3.4887 -0.084    8  0.525  0.453   206.24    98.10  0 -2.49e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.781 3.304 3.011 1.825 -0.490 -2.661 -5.648 -6.611 -6.990
0.01471 0.00000 9.84510 1.1454927921 2.4989807606    0.982  3.156  3.5253  0.327    8  0.525  0.454    84.99    45.58  1 -8.52e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.120 3.242 1.804 0.322 -1.258 -3.017 -4.870 -5.796 -6.103
0.01471 0.00000 9.84510 1.1454927921 2.4989807606    0.982  3.037  3.5415  0.511    8  0.525  0.454    57.24    32.39  1 -5.18e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.824 3.198 1.402 -0.180 -1.490 -2.966 -4.518 -5.423 -5.701
0.01471 0.00000 9.84510 1.1454930305 2.4989807606    0.981  2.867  3.5647  0.773    8  0.525  0.454    32.46    19.83  1 -2.49e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.397 3.113 1.104 -0.546 -1.622 -2.714 -4.021 -4.881 -5.121
0.01471 0.00000 9.84510 1.1454932690 2.4989807606    0.979  2.890  3.5612  0.735    8  0.525  0.454    35.22    21.27  1 -2.77e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.455 3.134 1.136 -0.512 -1.613 -2.755 -4.090 -4.957 -5.203
0.01471 0.00000 9.84510 1.1454936266 2.4989807606    0.977  3.014  3.5438  0.541    8  0.525  0.454    53.58    30.55  1 -4.76e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -2.766 3.203 1.377 -0.215 -1.496 -2.931 -4.453 -5.354 -5.628
0.01471 0.00000 9.84510 1.1454941034 2.4989809990    0.975  3.173  3.5216  0.293    8  0.525  0.454    91.53    48.52  1  -9.3e-08      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.162 3.271 1.941 0.488 -1.166 -2.983 -4.925 -5.854 -6.169
0.01471 0.00000 9.84510 1.1454946995 2.4989809990    0.972  3.304  3.5031  0.086    8  0.525  0.454   142.82    71.23  0  -1.6e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.490 3.314 2.600 1.335 -0.735 -2.796 -5.312 -6.261 -6.613
0.01471 0.00000 9.84510 1.1454952955 2.4989809990    0.969  3.388  3.4910 -0.047    8  0.526  0.454   190.49    91.29  0 -2.26e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.700 3.334 2.988 1.806 -0.481 -2.640 -5.559 -6.520 -6.895
0.01471 0.00000 9.84510 1.1454960108 2.4989812374    0.966  3.431  3.4844 -0.118    8  0.526  0.454   221.86   104.05  0 -2.71e-07      0.00 6.923e-01 2.931e-01 2.194e-03 1.260e-03 6.450e-03 -1.000 1.465e-02 -3.807 3.340 3.122 1.918 -0.418 -2.598 -5.685 -6.652 -7.038
