# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Dec  4 02:49:33 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.5, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.87506 1.1146271229 2.4941022396    1.114  1.498  3.6619  2.586    3 1.024 4.390 3.207 1.985 1.242 0.627 -0.284 -0.949 -1.069
0.01471 0.00000 9.87506 1.1149135828 2.4941489697    1.114  1.545  3.6594  2.530    3 0.909 4.329 3.119 1.886 1.136 0.514 -0.406 -1.079 -1.201
0.01471 0.00000 9.87506 1.1152865887 2.4942097664    1.115  1.587  3.6572  2.478    3 0.802 4.280 3.041 1.794 1.037 0.410 -0.519 -1.199 -1.323
0.01471 0.00000 9.87506 1.1155093908 2.4942460060    1.115  1.555  3.6594  2.520    3 0.883 4.304 3.094 1.860 1.110 0.489 -0.432 -1.105 -1.227
0.01471 0.00000 9.87506 1.1156537533 2.4942696095    1.115  1.519  3.6617  2.565    3 0.971 4.341 3.157 1.933 1.190 0.575 -0.337 -1.003 -1.123
0.01471 0.00000 9.87506 1.1156853437 2.4942748547    1.115  1.511  3.6623  2.576    3 0.993 4.351 3.172 1.951 1.210 0.596 -0.313 -0.978 -1.097
0.01471 0.00000 9.87506 1.1157709360 2.4942886829    1.115  1.528  3.6613  2.555    3 0.950 4.329 3.140 1.915 1.171 0.554 -0.359 -1.026 -1.146
0.01471 0.00000 9.87506 1.1159976721 2.4943256378    1.115  1.576  3.6586  2.496    3 0.830 4.270 3.051 1.812 1.060 0.437 -0.487 -1.163 -1.285
0.01471 0.00000 9.87506 1.1162211895 2.4943618774    1.116  1.624  3.6558  2.437    3 0.710 4.231 2.969 1.712 0.950 0.320 -0.614 -1.298 -1.422
0.01471 0.00000 9.87506 1.1164289713 2.4943957329    1.116  1.671  3.6530  2.379    3 0.592 4.195 2.889 1.614 0.841 0.205 -0.741 -1.433 -1.559
0.01471 0.00000 9.87506 1.1166166067 2.4944262505    1.116  1.717  3.6503  2.322    3 0.477 4.161 2.812 1.519 0.736 0.092 -0.864 -1.564 -1.692
0.01471 0.00000 9.87506 1.1167894602 2.4944541454    1.116  1.763  3.6474  2.265    3 0.363 4.133 2.739 1.426 0.633 -0.019 -0.986 -1.695 -1.825
0.01471 0.00000 9.87506 1.1169514656 2.4944806099    1.116  1.810  3.6445  2.206    3 0.246 4.105 2.664 1.332 0.528 -0.132 -1.111 -1.829 -1.960
0.01471 0.00000 9.87506 1.1170953512 2.4945039749    1.116  1.855  3.6417  2.150    3 0.133 4.081 2.594 1.243 0.427 -0.240 -1.231 -1.957 -2.091
0.01471 0.00000 9.87506 1.1172297001 2.4945256710    1.117  1.900  3.6388  2.093    3 0.020 4.058 2.524 1.154 0.327 -0.349 -1.353 -2.087 -2.223
0.01471 0.00000 9.87506 1.1173518896 2.4945454597    1.117  1.944  3.6359  2.037    3 -0.091 4.040 2.458 1.068 0.230 -0.456 -1.471 -2.215 -2.354
0.01471 0.00000 9.87506 1.1174638271 2.4945635796    1.117  1.989  3.6329  1.981    3 -0.203 4.013 2.392 0.982 0.133 -0.562 -1.590 -2.341 -2.483
0.01471 0.00000 9.87506 1.1175665855 2.4945802689    1.117  2.033  3.6299  1.924    3 -0.314 3.966 2.327 0.893 0.037 -0.666 -1.707 -2.462 -2.609
0.01471 0.00000 9.87506 1.1176596880 2.4945952892    1.117  2.077  3.6269  1.869    3 -0.423 3.919 2.264 0.809 -0.054 -0.767 -1.821 -2.581 -2.733
0.01471 0.00000 9.87506 1.1177457571 2.4946093559    1.117  2.121  3.6239  1.813    3 -0.532 3.870 2.201 0.724 -0.146 -0.868 -1.936 -2.700 -2.857
0.01471 0.00000 9.87506 1.1178239584 2.4946219921    1.117  2.164  3.6208  1.758    3 -0.640 3.820 2.137 0.641 -0.236 -0.967 -2.048 -2.817 -2.980
0.01471 0.00000 9.87506 1.1178958416 2.4946336746    1.117  2.207  3.6178  1.703    3 -0.746 3.768 2.075 0.560 -0.323 -1.065 -2.160 -2.933 -3.102
0.01471 0.00000 9.87506 1.1179631948 2.4946446419    1.117  2.250  3.6147  1.647    3 -0.854 3.715 2.013 0.479 -0.411 -1.163 -2.273 -3.050 -3.226
0.01471 0.00000 9.87506 1.1180231571 2.4946541786    1.117  2.291  3.6116  1.593    3 -0.958 3.665 1.953 0.403 -0.495 -1.257 -2.381 -3.164 -3.346
0.01471 0.00000 9.87506 1.1180804968 2.4946634769    1.117  2.334  3.6084  1.538    3 -1.065 3.612 1.891 0.325 -0.580 -1.353 -2.493 -3.280 -3.470
0.01471 0.00000 9.87506 1.1181312799 2.4946718216    1.117  2.375  3.6053  1.485    3 -1.167 3.574 1.837 0.256 -0.659 -1.445 -2.600 -3.394 -3.590
0.01471 0.00000 9.87506 1.1181782484 2.4946794510    1.117  2.416  3.6021  1.431    3 -1.269 3.574 1.791 0.192 -0.736 -1.538 -2.709 -3.511 -3.712
0.01471 0.00000 9.87506 1.1182228327 2.4946866035    1.118  2.457  3.5989  1.377    3 -1.373 3.573 1.746 0.129 -0.814 -1.633 -2.820 -3.631 -3.837
0.01471 0.00000 9.87506 1.1182625294 2.4946930408    1.118  2.497  3.5957  1.324    3 -1.472 3.570 1.706 0.074 -0.883 -1.723 -2.927 -3.747 -3.957
